Learning Rate,0.1,0.01,0.001,0.0001,,,,,
Number of hidden layers,2,3,4,,,,,,
Number of units per hidden layer,30,50,70,90,110,,,,
Number of iterations,500,1000,5000,,,,,,
,,,,,,,,,
,,,,,,,,,
Learning Rate,Number of hidden layers,Number of units per hidden layer,Number of iterations,e1,e2,e3,e4,e5,e6
0.001,4,30,1000,7.31914454736909,7.90479852912131,7.26155810323627,5.67147107352369,10.9053128939793,2.67924364004635
0.001,4,30,5000,0.956663252450261,1.22071169735341,1.62735555579611,0.931387389427554,2.30485777862348,0.31356011365592
0.001,4,50,500,10.4777236909072,11.5296267391591,14.6405195413746,5.14021476135255,3.32878131814499,2.05424728686575
0.001,4,50,1000,1.87053117956334,3.35401042123859,3.14099471727864,3.26541657090958,4.87558181867155,1.86854003208373
0.001,4,50,5000,0.354609348070072,1.20624741277688,0.923192774796846,0.28395988355628,1.95260822457223,0.836515416261478
0.001,4,70,500,10.1143278177272,10.6142365530636,12.6751229792967,2.15361569078753,7.48307653809962,1.09668477003109
0.001,4,70,1000,2.69013684448729,3.17042490069786,3.52856291094249,2.83442572376764,5.36039523267099,2.11225982381656
0.001,4,70,5000,0.309363054538258,0.283931352456329,0.441039550047486,0.727075753730208,1.68589915693312,0.581758448581846
0.001,4,90,500,10.7180933820014,10.5771782692899,10.8923157191533,2.93646639322121,6.62562113514702,1.41100582584397
0.001,4,90,1000,1.730309376346,3.08341551362798,2.86956515215221,1.21287723693749,4.26074165209133,2.29639443817173
0.001,4,90,5000,0.495641737302307,0.555110236721563,0.594015430918148,0.638814508889696,1.72737043592196,0.742799994627406
0.001,4,110,500,8.8760862692504,9.13908883426966,8.6753176154626,2.37623332903921,7.36648255260805,2.45028254110845
0.001,4,110,1000,1.41619408690191,2.21962232268258,2.22448988122371,2.4503674433266,6.6003890810545,1.84263738283058
0.001,4,110,5000,0.894199974188118,0.682101073238173,0.844052166350901,2.66448853528318,1.73497094993919,1.74756613678391
0.0001,2,30,500,75.6293306742851,93.8282141524754,94.0233621275534,13.0565827215165,33.9438071732272,16.532898500783
0.0001,2,30,1000,13.6206847086002,51.1358411124583,60.9987922054218,11.4016966156447,5.81517735168734,6.13658327150681
0.0001,2,30,5000,11.0507511598972,15.9704058357839,20.3480857758154,5.9465030152087,4.80806174554725,3.09423107382249
0.0001,2,50,500,59.735811975108,85.2807377161605,91.0405950379139,20.5452299106872,17.161538068269,23.0794272059543
0.0001,2,50,1000,24.3133997892429,39.2536591947748,52.0940482811301,7.66622510455714,11.1521682275959,2.52406105393435
0.0001,2,50,5000,12.5220099799178,15.0892964909586,17.1895780907414,2.77337788296797,6.44267136552853,1.12555447700812
0.0001,2,70,500,48.7979947175126,79.4217656167705,85.9142310440612,17.5557749670738,12.9768059050076,7.61036525372309
0.0001,2,70,1000,23.1075153443704,37.2732526800606,44.8258022391519,12.2433162353959,10.1639735967059,3.42334785123185
0.0001,2,70,5000,9.51023014918216,12.5784627507242,13.5874264179368,3.01096740484784,5.54578653369444,2.9448496131246
0.0001,2,90,500,24.0606269261471,50.3413168232093,74.4874804251857,4.96725601217445,6.90212827906881,6.8307249528645
0.0001,2,90,1000,16.9186830700346,30.7002378313729,38.2860270632157,9.69459287125882,14.5361655097631,5.41362125070994
0.0001,2,90,5000,9.03463838319095,12.1117238248332,13.1414780923384,2.7041928889149,5.10411263366516,2.84750055331874
0.0001,2,110,500,18.5684018100052,52.6598555318425,66.5226437636204,9.94277604548745,14.0926496002753,2.52930448137363
0.0001,2,110,1000,14.3662034457848,28.9628575357158,35.7479382338847,7.54515616281407,12.0804367300162,1.59271882627271
0.0001,2,110,5000,6.11074625766919,8.88623012585586,9.67782248431416,2.4423358427687,5.80862911921537,1.25978235415761
0.0001,3,30,500,78.2532127167522,99.8057076100553,94.8466109459907,21.2773625732922,18.3416193149282,8.40306509219945
0.0001,3,30,1000,13.5003153606805,29.18780466144,37.4159465968091,9.78305562579075,9.96247340164408,3.80494474566512
0.0001,3,30,5000,11.6834835966782,12.5789428025149,14.2737439777738,5.61530744381598,9.23308109967965,1.66285264411548
0.0001,3,50,500,43.053670171935,76.7045353235823,84.617387204537,18.0720090093686,17.0538323140201,13.9553900500798
0.0001,3,50,1000,13.1706741965775,26.4278197556399,33.2258029250943,9.21114233445139,12.1026016645857,3.78071201007559
0.0001,3,50,5000,8.67009859530041,9.03655491518171,9.03198624599675,3.85845959274891,6.04838576543747,1.62994626562894
0.0001,3,70,500,16.164751024657,56.7261299390471,74.9280108773322,14.3339366186063,5.93765302566199,8.83456820443998
0.0001,3,70,1000,13.7755929006808,29.2200409964229,36.123073720913,9.98086137716521,12.3750452899731,4.26817521481128
0.0001,3,70,5000,3.33676230992911,7.70523414183199,8.23927258377045,3.60561290851892,6.32058610655677,1.88038828797958
0.0001,3,90,500,17.6704748878894,35.2463625790028,60.2917195279987,11.3247346383499,12.6829302199898,3.36348066282303
0.0001,3,90,1000,9.78481580528505,22.6391738720155,29.7265801300268,8.46842559038741,10.111624035443,2.21112676130054
0.0001,3,90,5000,4.28480930157642,5.81557884644926,6.07827524919271,3.74874236362232,6.43347869568353,2.07811660228098
0.0001,3,110,500,20.1560539518148,33.6598385585828,42.6410970191621,10.6395869627068,15.6084409214565,2.90298491047397
0.0001,3,110,1000,18.3387631802202,20.1329777749737,25.1973933330039,7.37904500718958,9.77081753071681,4.87752335894032
0.0001,3,110,5000,1.78672097678508,3.87568098775456,4.41370731629417,0.936070090828094,2.70411332876306,2.28565573964619
0.0001,4,30,500,83.7203501227725,93.7116987249824,95.0088041783326,24.0758716546733,41.5469290254414,21.2633004267896
0.0001,4,30,1000,18.3481982282422,30.5309509963132,38.1472952057232,5.96527089706727,4.59774562410942,8.29912131405532
0.0001,4,30,5000,11.7798399607969,12.6376719956987,13.9964303126965,3.87644193378296,9.77145180755867,1.8005640288154
0.0001,4,50,500,16.89111841556,60.2195482575492,77.8071631467995,24.4427795776078,40.2274999912959,11.699377927337
0.0001,4,50,1000,12.0453204248093,26.3118701034717,32.5489224326648,11.9606173297375,12.4261089201046,6.40496858492698
0.0001,4,50,5000,8.65089189830709,9.64226883448912,9.53304575911267,4.26904998255982,6.38393559222776,1.83377142649954
0.0001,4,70,500,17.7736117142032,33.4172409571958,57.2823721690004,9.55626430488869,5.31757282367179,6.42164404152691
0.0001,4,70,1000,20.7618752483359,20.963253064102,27.260868945446,8.98650700701973,11.7948905090463,4.34426100267261
0.0001,4,70,5000,2.49364181761036,3.58589258086815,3.05661307991476,1.21925837716569,3.70442004071536,0.971252115458881
0.0001,4,90,500,18.6857914446065,31.5440060047621,41.4042892194822,8.24871285684608,10.1343537370636,3.0785285660087
0.0001,4,90,1000,19.0000662901826,16.7777157901378,22.8940200717474,7.40420493151789,5.60405311590671,2.33819425442644
0.0001,4,90,5000,2.34913955934745,3.74793577729986,3.27088434806906,1.72919304484502,3.38437958601706,2.08564991284784
0.0001,4,110,500,16.0949445519632,31.4135433582777,36.967715369044,9.67719586789984,13.4833007071752,5.14643204957113
0.0001,4,110,1000,15.0415411748833,13.4328863593969,17.8538543909265,4.88419190055785,8.8288642882154,1.9811309062923
0.0001,4,110,5000,1.29653507311691,2.04652079035727,1.91306129785239,0.759048624768324,1.63001328505878,1.24025803762386
,,,,,,,,,
0.01,4,50,5000,0.170646244468042,,,,,
0.01,4,90,5000,0.092422664385114,,,,,
0.01,4,110,5000,0.124898614094749,,,,,
0.01,4,110,5000,0.096519041601045,,,,,
0.01,4,110,5000,0.187601189942253,,,,,
0.01,4,90,1000,0.158340275303292,,,,,
,,,,,,,,,
Total Time taken by GPU(in seconds),1236.53460979462,,,,,,,,
