Learning Rate,0.1,0.01,0.001,0.0001,,,,,
Number of hidden layers,2,3,4,,,,,,
Number of units per hidden layer,30,50,70,90,110,,,,
Number of iterations,500,1000,5000,,,,,,
,,,,,,,,,
,,,,,,,,,
Learning Rate,Number of hidden layers,Number of units per hidden layer,Number of iterations,e1,e2,e3,e4,e5,e6
0.1,2,30,500,1.41750421537935,1.15088675877389,0.879115729678573,2.83372523769747,0.852875621669108,1.21305117181262
0.1,2,30,1000,13.8046764917432,38.2506430562758,42.1217446527797,24.4239576744059,26.4832784769848,25.218045510397
0.1,2,30,5000,11.245325866511,12.3883187094721,12.3882770589855,13.1055666092684,18.718447985389,3.40207809064772
0.1,2,50,500,2.94559511471266,2.30727564908894,2.75915089815926,9.60170649921531,15.7872722359649,5.58018829183675
0.1,2,50,1000,0.407314714916547,0.464703355530113,0.627024311314233,0.676045823303828,0.484276798386044,0.746022668769945
0.1,2,50,5000,0.912414071113155,0.941343683843927,0.981640538157352,1.37312028054386,1.72125216641167,1.48073961727616
0.1,2,70,500,2.31845864506506,2.5955257316637,3.10862109214437,1.75381779981132,1.17064749778672,1.07323347523874
0.1,2,70,1000,1.73396869633856,0.499162272662707,0.692585411842038,0.764738988996539,0.791096097323626,0.805175287029839
0.1,2,70,5000,2.50965872151306,2.69219434397282,2.72944153153882,3.19928740828596,3.1709122319966,3.0550766876654
0.1,2,90,500,2.30318698850901,1.18662066439736,1.99690681700643,4.3346941634637,10.2841994687714,5.0207016801878
0.1,2,90,1000,3.89887854965669,1.80180688972975,2.6646607480513,19.6291933806945,41.5303362449247,18.9938378038654
0.1,2,90,5000,0.873100646987337,0.534100380100596,0.638461128622363,0.918500364876477,0.517419958483219,0.519464298722443
0.1,2,110,500,2.32307595101756,0.849587297349564,1.43061853175231,5.53612373078881,4.16307860769914,6.81381776564864
0.1,2,110,1000,0.822493776489928,0.554414626257233,0.698148690607452,2.1634365125386,3.2282959160418,2.63911789280651
0.1,2,110,5000,0.456958172025204,0.462506315105733,0.23521970564692,0.896683494681597,1.36452980215098,0.666896096075626
0.1,3,30,500,2.30425384837605,2.04096563692093,1.72216643489905,1.58116302797046,1.23780320011454,0.783235901610253
0.1,3,30,1000,1.09098734207067,0.835391284555183,1.00956391811453,2.05935891170531,1.07841405933493,0.934791375319165
0.1,3,30,5000,825.791386491062,344.966954057554,798.053619132666,2221.27886686303,625.033568884637,501.157889823323
0.1,3,50,500,15.0368176965881,11.4705494772547,11.9861964355217,33.6224869462502,38.4516520305113,14.6378193862513
0.1,3,50,1000,5.37058306360801,5.66421766192782,5.37065023816182,15.6419786908299,24.654114936177,4.95424568302079
0.1,3,50,5000,1.89568631092402,2.1949910921945,2.63375245506422,3.06558749763632,6.21487909206311,2.52597731741554
0.1,3,70,500,5.38065170354387,4.72057215322452,4.13025304573465,6.37621763430501,20.1131793170142,6.34073105296151
0.1,3,70,1000,2.11724244916488,1.84402697841419,1.42539760860323,1.08445703343174,5.53264918321651,0.905674999964064
0.1,3,70,5000,0.733463324532592,0.485001677975256,0.424683187996186,0.672641881500821,0.622292501301833,0.663272374227634
0.1,3,90,500,26.3682241199211,9.18761840706874,11.3039779796868,9.38665883833147,77.9905240777571,15.0740765806115
0.1,3,90,1000,11.7998543553821,5.96450740092313,6.99012068677393,7.48682437527106,40.4217593449397,6.50217902770376
0.1,3,90,5000,1.49487679313511,1.87299622822862,2.07579512874542,2.80741382941821,1.48428335317538,0.880034962409467
0.1,3,110,500,25.6689555485165,20.8719637732129,23.6423353103657,33.9435494588745,94.6830744528059,15.7376883450749
0.1,3,110,1000,12.8801763679348,14.6980844367546,14.9965240206329,22.4804115787469,43.4675263290055,8.88126704443959
0.1,3,110,5000,4.61594172459129,3.17669800228985,2.44172305014033,13.5889211890799,5.53608762491954,4.5568158584428
0.1,4,30,500,6.29929303961277,5.38579098061162,5.66002632286745,6.42842205870419,27.2061755973715,7.29469483876037
0.1,4,30,1000,3.93886483960924,3.03010855371809,2.76239257790142,5.88727835733138,2.51097257873786,2.2662499934633
0.1,4,30,5000,0.651946738829245,0.740665629561935,0.888295139641506,1.35705726818416,1.47237269734452,0.908437848524942
0.1,4,50,500,12.3042330197617,8.46386134970795,9.23831652616891,2.04645016441585,42.1540512261023,5.97640492424893
0.1,4,50,1000,5.97237084136614,5.44217285421148,4.93819090305495,3.54625491843018,6.77020086070152,4.74462398029005
0.1,4,50,5000,2.60985963965876,1.18128111528121,2.07526554542149,4.56332854688213,2.6521329983126,1.58648133602929
0.1,4,70,500,14.6335936256389,24.5355790244712,27.4401771005603,8.54008715669825,11.7008069351468,6.72288128588799
0.1,4,70,1000,8.18029553346658,14.3510907569324,17.2271259909323,16.5122183065133,4.80197857137441,9.61166019078337
0.1,4,70,5000,4.01584894202822,2.77111475067557,2.60039417969776,6.32880499052901,10.423024589448,4.8894369013631
0.1,4,90,500,45.0328685027479,74.3390339865724,53.2145158243025,273.982458006324,567.879970753001,249.989933280797
0.1,4,90,1000,27.1018268419012,106.522114691445,22.0239700433283,143.616326657378,279.245867377316,115.613103481252
0.1,4,90,5000,5.4141923421591,11.1144682955714,9.10906658239013,24.2070048725218,35.6046497480083,15.7363413365729
