0,0.1,1.8291,3.8505,6.0346,0.25058,0.18067,0.45336
0,0.2,2.1047,4.599,7.3364,0.34351,0.28038,0.53439
0,0.3,2.4512,5.5062,8.8844,0.43144,0.37545,0.6049
0,0.4,2.9073,6.6779,10.866,0.51653,0.468,0.66947
0,0.5,3.5404,8.2871,13.575,0.59973,0.55891,0.73007
0.00066671,0.1,1.8295,3.8508,6.0348,0.2506,0.18068,0.45337
0.00066671,0.2,2.105,4.5992,7.3365,0.34353,0.28039,0.5344
0.00066671,0.3,2.4515,5.5064,8.8845,0.43145,0.37546,0.60491
0.00066671,0.4,2.9075,6.6781,10.866,0.51654,0.46801,0.66947
0.00066671,0.5,3.5407,8.2873,13.575,0.59973,0.55891,0.73007
0.0013334,0.1,1.8298,3.8511,6.035,0.25063,0.18069,0.45339
0.0013334,0.2,2.1053,4.5994,7.3367,0.34354,0.28039,0.53441
0.0013334,0.3,2.4518,5.5066,8.8847,0.43146,0.37546,0.60491
0.0013334,0.4,2.9078,6.6783,10.866,0.51655,0.46801,0.66948
0.0013334,0.5,3.5409,8.2875,13.575,0.59974,0.55891,0.73007
0.0020001,0.1,1.8302,3.8513,6.0352,0.25066,0.1807,0.4534
0.0020001,0.2,2.1056,4.5996,7.3368,0.34356,0.2804,0.53442
0.0020001,0.3,2.4521,5.5069,8.8848,0.43147,0.37547,0.60492
0.0020001,0.4,2.908,6.6785,10.867,0.51655,0.46801,0.66948
0.0020001,0.5,3.5411,8.2876,13.576,0.59974,0.55891,0.73008
0.0026668,0.1,1.8306,3.8516,6.0354,0.25068,0.18071,0.45342
0.0026668,0.2,2.1059,4.5999,7.337,0.34357,0.28041,0.53443
0.0026668,0.3,2.4524,5.5071,8.8849,0.43148,0.37547,0.60492
0.0026668,0.4,2.9083,6.6787,10.867,0.51656,0.46802,0.66948
0.0026668,0.5,3.5414,8.2878,13.576,0.59974,0.55891,0.73008
0.0033336,0.1,1.8309,3.8519,6.0356,0.25071,0.18072,0.45343
0.0033336,0.2,2.1063,4.6001,7.3371,0.34359,0.28042,0.53443
0.0033336,0.3,2.4526,5.5073,8.8851,0.43149,0.37548,0.60493
0.0033336,0.4,2.9086,6.6789,10.867,0.51657,0.46802,0.66949
0.0033336,0.5,3.5416,8.288,13.576,0.59975,0.55892,0.73008
0.0040003,0.1,1.8313,3.8522,6.0358,0.25074,0.18073,0.45345
0.0040003,0.2,2.1066,4.6003,7.3373,0.34361,0.28042,0.53444
0.0040003,0.3,2.4529,5.5075,8.8852,0.43151,0.37548,0.60493
0.0040003,0.4,2.9088,6.6791,10.867,0.51657,0.46802,0.66949
0.0040003,0.5,3.5419,8.2882,13.576,0.59975,0.55892,0.73008
0.004667,0.1,1.8316,3.8524,6.036,0.25076,0.18075,0.45346
0.004667,0.2,2.1069,4.6006,7.3374,0.34362,0.28043,0.53445
0.004667,0.3,2.4532,5.5077,8.8853,0.43152,0.37549,0.60494
0.004667,0.4,2.9091,6.6793,10.867,0.51658,0.46802,0.66949
0.004667,0.5,3.5421,8.2884,13.576,0.59976,0.55892,0.73008
0.0053337,0.1,1.832,3.8527,6.0362,0.25079,0.18076,0.45348
0.0053337,0.2,2.1072,4.6008,7.3376,0.34364,0.28044,0.53446
0.0053337,0.3,2.4535,5.5079,8.8855,0.43153,0.37549,0.60494
0.0053337,0.4,2.9093,6.6795,10.867,0.51659,0.46803,0.6695
0.0053337,0.5,3.5423,8.2885,13.576,0.59976,0.55892,0.73009
0.0060004,0.1,1.8323,3.853,6.0364,0.25082,0.18077,0.45349
0.0060004,0.2,2.1075,4.601,7.3378,0.34366,0.28044,0.53447
0.0060004,0.3,2.4537,5.5081,8.8856,0.43154,0.37549,0.60495
0.0060004,0.4,2.9096,6.6797,10.867,0.51659,0.46803,0.6695
0.0060004,0.5,3.5426,8.2887,13.576,0.59976,0.55892,0.73009
0.0066671,0.1,1.8327,3.8533,6.0366,0.25084,0.18078,0.45351
0.0066671,0.2,2.1078,4.6012,7.3379,0.34367,0.28045,0.53448
0.0066671,0.3,2.454,5.5083,8.8857,0.43155,0.3755,0.60495
0.0066671,0.4,2.9098,6.6798,10.867,0.5166,0.46803,0.6695
0.0066671,0.5,3.5428,8.2889,13.576,0.59977,0.55893,0.73009
0.0073338,0.1,1.8331,3.8535,6.0368,0.25087,0.18079,0.45352
0.0073338,0.2,2.1081,4.6015,7.3381,0.34369,0.28046,0.53449
0.0073338,0.3,2.4543,5.5085,8.8859,0.43156,0.3755,0.60496
0.0073338,0.4,2.9101,6.68,10.868,0.51661,0.46804,0.66951
0.0073338,0.5,3.5431,8.2891,13.576,0.59977,0.55893,0.73009
0.0080005,0.1,1.8334,3.8538,6.037,0.2509,0.1808,0.45354
0.0080005,0.2,2.1084,4.6017,7.3382,0.3437,0.28046,0.5345
0.0080005,0.3,2.4546,5.5087,8.886,0.43157,0.37551,0.60497
0.0080005,0.4,2.9103,6.6802,10.868,0.51661,0.46804,0.66951
