,n,eta,beta1,beta2,beta3,x21,x31,x32,
Prediction,2.444200038909912,0.07907100021839142,3.3047680854797363,5.029144763946533,6.822922706604004,0.3521099388599396,0.2200494408607483,0.5009530782699585,
Per Dev,2.444200038909912,0.07907100021839142,2.0210561752319336,0.9402276277542114,0.3090724050998688,1.7452964782714844,2.0400805473327637,0.7224318981170654,
,
Actual,2.444200038909912,0.2853499948978424,3.5295000076293945,6.197400093078613,9.230299949645996,0.4599500000476837,0.3799099922180176,0.61558997631073,
Prediction,2.444200038909912,0.2853499948978424,3.51839017868042,6.1973700523376465,9.251191139221191,0.4599756896495819,0.3804766535758972,0.6156989932060242,
Per Dev,2.444200038909912,0.2853499948978424,0.3147706091403961,0.00048473133938387036,0.22633273899555206,0.0055853030644357204,0.14915673434734344,0.017709335312247276,
,
Actual,2.444200038909912,0.4800100028514862,4.349299907684326,8.612600326538086,13.418000221252441,0.6000400185585022,0.5481799840927124,0.7265700101852417,
Prediction,2.444200038909912,0.4800100028514862,4.362542152404785,8.609354972839355,13.393362998962402,0.5986290574073792,0.5475387573242188,0.7260395884513855,
Per Dev,2.444200038909912,0.4800100028514862,0.30446842312812805,0.0376814641058445,0.18361322581768036,0.2351445108652115,0.11697376519441605,0.07300352305173874,
,
Actual,2.444200038909912,0.21645000576972961,3.379300117492676,5.660200119018555,8.243900299072266,0.4146899878978729,0.3214600086212158,0.5749899744987488,
Prediction,2.444200038909912,0.21645000576972961,3.388854742050171,5.67064905166626,8.260503768920898,0.4160289466381073,0.3219131529331207,0.5751927495002747,
Per Dev,2.444200038909912,0.21645000576972961,0.2827397584915161,0.18460360169410706,0.20140309631824493,0.3228818476200104,0.14096443355083466,0.035265833139419556,
,
Actual,2.444200038909912,0.3901999890804291,3.883699893951416,7.295400142669678,11.159000396728516,0.5339699983596802,0.47025999426841736,0.676110029220581,
Prediction,2.444200038909912,0.3901999890804291,3.8603432178497314,7.301447868347168,11.187969207763672,0.5342637300491333,0.47068923711776733,0.6764606237411499,
Per Dev,2.444200038909912,0.3901999890804291,0.6014026999473572,0.08289778977632523,0.259600430727005,0.05500902608036995,0.09127777069807053,0.051854655146598816,
,
Actual,2.444200038909912,0.3523699939250946,3.7360999584198,6.854300022125244,10.392000198364258,0.5067700147628784,0.43755999207496643,0.65447998046875,
Prediction,2.444200038909912,0.3523699939250946,3.716045618057251,6.856600761413574,10.417561531066895,0.5062524676322937,0.4372483193874359,0.6542221307754517,
Per Dev,2.444200038909912,0.3523699939250946,0.5367720723152161,0.03356636315584183,0.24597126245498657,0.10212663561105728,0.07122970372438431,0.03939764201641083,
,
Actual,2.444200038909912,0.25332000851631165,3.452399969100952,5.931600093841553,8.74839973449707,0.4384399950504303,0.3525800108909607,0.596780002117157,
Prediction,2.444200038909912,0.25332000851631165,3.449537992477417,5.929757595062256,8.752270698547363,0.438675194978714,0.35249146819114685,0.5965991616249084,
Per Dev,2.444200038909912,0.25332000851631165,0.08289817720651627,0.031062424182891846,0.04424768313765526,0.053644727915525436,0.02511279657483101,0.030302707105875015,
,
Actual,2.444200038909912,0.26627999544143677,3.4820001125335693,6.035699844360352,8.938300132751465,0.447050005197525,0.36360999941825867,0.6044099926948547,
Prediction,2.444200038909912,0.26627999544143677,3.474817991256714,6.037355899810791,8.9547119140625,0.44755905866622925,0.36409997940063477,0.6046015620231628,
Per Dev,2.444200038909912,0.26627999544143677,0.20626424252986908,0.027437672019004822,0.1836118847131729,0.11386947333812714,0.1347542554140091,0.03169526159763336,
,
Actual,2.444200038909912,0.5319399833679199,4.7170000076293945,9.610199928283691,15.112000465393066,0.6389099955558777,0.5932899713516235,0.7551900148391724,
Prediction,2.444200038909912,0.5319399833679199,4.734408855438232,9.624835968017578,15.117485046386719,0.638308584690094,0.5936508178710938,0.7552433609962463,
Per Dev,2.444200038909912,0.5319399833679199,0.3690660893917084,0.15229693055152893,0.03629288449883461,0.09413076192140579,0.06082127243280411,0.007063938304781914,
,
Actual,2.444200038909912,0.04859200119972229,3.2323999404907227,4.921599864959717,6.611299991607666,0.33921000361442566,0.1995600014925003,0.4849100112915039,
Prediction,2.444200038909912,0.04859200119972229,3.3326871395111084,5.001278400421143,6.688404083251953,0.3501272201538086,0.21208757162094116,0.49532264471054077,
Per Dev,2.444200038909912,0.04859200119972229,3.1025617122650146,1.6189560890197754,1.166247010231018,3.218423843383789,6.277595520019531,2.1473331451416016,
,
Actual,2.444200038909912,0.15814000368118286,3.295599937438965,5.304200172424316,7.544899940490723,0.3804500102996826,0.27355000376701355,0.5406100153923035,
Prediction,2.444200038909912,0.15814000368118286,3.335710287094116,5.322552680969238,7.548309803009033,0.38206255435943604,0.2738977074623108,0.5408052206039429,
Per Dev,2.444200038909912,0.15814000368118286,1.2170878648757935,0.345999538898468,0.045194271951913834,0.42385175824165344,0.1271079033613205,0.03610832244157791,
,
Actual,2.444200038909912,0.2514300048351288,3.4482998847961426,5.916800022125244,8.721400260925293,0.4371899962425232,0.3509800136089325,0.5956599712371826,
Prediction,2.444200038909912,0.2514300048351288,3.445911169052124,5.91483736038208,8.724212646484375,0.437419593334198,0.3508402109146118,0.5954542756080627,
Per Dev,2.444200038909912,0.2514300048351288,0.06927227228879929,0.03317100182175636,0.03224695101380348,0.052516546100378036,0.03983209654688835,0.03453239053487778,
,
Actual,2.444200038909912,0.32986000180244446,3.65939998626709,6.617300033569336,9.976300239562988,0.4908199906349182,0.4181399941444397,0.6414999961853027,
Prediction,2.444200038909912,0.32986000180244446,3.644954204559326,6.621454238891602,10.005987167358398,0.4903748035430908,0.41820448637008667,0.6413419246673584,
Per Dev,2.444200038909912,0.32986000180244446,0.3947582244873047,0.06277795135974884,0.297574520111084,0.09070271998643875,0.01542359683662653,0.024640923365950584,
,
Actual,2.444200038909912,0.4917199909687042,4.424799919128418,8.819499969482422,13.770000457763672,0.6087700128555298,0.5583500266075134,0.7330499887466431,
Prediction,2.444200038909912,0.4917199909687042,4.442930221557617,8.821605682373047,13.75214958190918,0.6074419617652893,0.55782151222229,0.7325060367584229,
Per Dev,2.444200038909912,0.4917199909687042,0.4097428619861603,0.02387564815580845,0.1296359747648239,0.21815316379070282,0.09465645998716354,0.07420393824577332,
,
Actual,2.444200038909912,0.2637600004673004,3.476099967956543,6.015100002288818,8.900799751281738,0.44536998867988586,0.3614700138568878,0.6029199957847595,
Prediction,2.444200038909912,0.2637600004673004,3.4697744846343994,6.015997886657715,8.914600372314453,0.445809543132782,0.36181721091270447,0.6030301451683044,
Per Dev,2.444200038909912,0.2637600004673004,0.18197070062160492,0.014927173033356667,0.15504921972751617,0.09869422018527985,0.0960514098405838,0.018269319087266922,
,
Actual,2.444200038909912,0.24607999622821808,3.436800003051758,5.875400066375732,8.645299911499023,0.43367999792099,0.34643998742103577,0.5925099849700928,
Prediction,2.444200038909912,0.24607999622821808,3.4364824295043945,5.875786304473877,8.650517463684082,0.4340384304523468,0.3463023006916046,0.5922795534133911,
Per Dev,2.444200038909912,0.24607999622821808,0.00924038514494896,0.006573817692697048,0.06035131588578224,0.08264908194541931,0.03974331170320511,0.03889074549078941,
,
Actual,2.444200038909912,0.41837000846862793,4.0106000900268555,7.663400173187256,11.793000221252441,0.5544999837875366,0.4946799874305725,0.6920700073242188,
Prediction,2.444200038909912,0.41837000846862793,3.9775218963623047,7.654641151428223,11.797794342041016,0.5541742444038391,0.49453333020210266,0.6918294429779053,
Per Dev,2.444200038909912,0.41837000846862793,0.8247691988945007,0.1142968088388443,0.040652256458997726,0.058744706213474274,0.029646890237927437,0.034760117530822754,
,
Actual,2.444200038909912,0.26309001445770264,3.474600076675415,6.009699821472168,8.890999794006348,0.44492998719215393,0.36090001463890076,0.6025300025939941,
Prediction,2.444200038909912,0.26309001445770264,3.468468189239502,6.010364532470703,8.903995513916016,0.4453466832637787,0.36121252179145813,0.6026139259338379,
Per Dev,2.444200038909912,0.26309001445770264,0.17647750675678253,0.011060635559260845,0.14616714417934418,0.09365429729223251,0.08659105747938156,0.013928490690886974,
,
Actual,2.444200038909912,0.482340008020401,4.363999843597412,8.652999877929688,13.486000061035156,0.6017699837684631,0.5501999855041504,0.7278599739074707,
Prediction,2.444200038909912,0.482340008020401,4.379326820373535,8.651412963867188,13.463729858398438,0.6003822088241577,0.549572229385376,0.7273194789886475,
Per Dev,2.444200038909912,0.482340008020401,0.3512139618396759,0.01833946816623211,0.1651357114315033,0.2306155115365982,0.11409599334001541,0.07425808906555176,
,
Actual,2.444200038909912,0.2623099982738495,3.4727001190185547,6.003300189971924,8.879500389099121,0.44440001249313354,0.36024001240730286,0.6020699739456177,
Prediction,2.444200038909912,0.2623099982738495,3.4669559001922607,6.003836154937744,8.891700744628906,0.4448099136352539,0.36051076650619507,0.6021308898925781,
Per Dev,2.444200038909912,0.2623099982738495,0.16541074216365814,0.008927838876843452,0.1373991221189499,0.09223698079586029,0.07515936344861984,0.01011775154620409,
,
Actual,2.444200038909912,0.27994000911712646,3.5155999660491943,6.1504998207092285,9.145899772644043,0.4562700092792511,0.3752799928188324,0.6124299764633179,
Prediction,2.444200038909912,0.27994000911712646,3.5054659843444824,6.151707649230957,9.167764663696289,0.4565129578113556,0.3759855329990387,0.6126502156257629,
Per Dev,2.444200038909912,0.27994000911712646,0.28825753927230835,0.01963789202272892,0.2390676885843277,0.05324665829539299,0.18800367414951324,0.03596152365207672,
,
Actual,2.444200038909912,0.2739900052547455,3.5006000995635986,6.099800109863281,9.054400444030762,0.452239990234375,0.37018999457359314,0.6089299917221069,
Prediction,2.444200038909912,0.2739900052547455,3.491888999938965,6.10270357131958,9.076910018920898,0.45270389318466187,0.3709404468536377,0.6092362999916077,
Per Dev,2.444200038909912,0.2739900052547455,0.2488459050655365,0.04759928956627846,0.2486037015914917,0.10257893055677414,0.20272085070610046,0.05030270665884018,
,
Actual,2.444200038909912,0.1300400048494339,3.2685000896453857,5.166299819946289,7.2505998611450195,0.366129994392395,0.2515200078487396,0.5244100093841553,
Prediction,2.444200038909912,0.1300400048494339,3.320552349090576,5.194100379943848,7.254290580749512,0.36901190876960754,0.2528686225414276,0.5254098773002625,
Per Dev,2.444200038909912,0.1300400048494339,1.5925426483154297,0.5381135940551758,0.050902266055345535,0.7871286869049072,0.5361858010292053,0.19066530466079712,
,
Actual,2.444200038909912,0.04973800107836723,3.2325000762939453,4.923099994659424,6.6168999671936035,0.3393799960613251,0.20003999769687653,0.485289990901947,
Prediction,2.444200038909912,0.04973800107836723,3.3307418823242188,5.000648021697998,6.689976215362549,0.35008785128593445,0.2121664434671402,0.49536997079849243,
Per Dev,2.444200038909912,0.04973800107836723,3.039189577102661,1.575186848640442,1.1043879985809326,3.155122756958008,6.062010765075684,2.077104330062866,
,
Actual,2.444200038909912,0.03959999978542328,3.2314000129699707,4.911499977111816,6.572199821472168,0.3380599915981293,0.19619999825954437,0.4822799861431122,
Prediction,2.444200038909912,0.03959999978542328,3.347280263900757,5.006756782531738,6.678193092346191,0.35045474767684937,0.21156325936317444,0.4950145483016968,
Per Dev,2.444200038909912,0.03959999978542328,3.5860695838928223,1.9394646883010864,1.6127517223358154,3.6664366722106934,7.830408096313477,2.640491485595703,
,
Actual,2.444200038909912,0.49772000312805176,4.465000152587891,8.929400444030762,13.956999778747559,0.6132500171661377,0.5635600090026855,0.7363700270652771,
Prediction,2.444200038909912,0.49772000312805176,4.484178066253662,8.933967590332031,13.942724227905273,0.6120489835739136,0.5632073283195496,0.735917329788208,
Per Dev,2.444200038909912,0.49772000312805176,0.4295165240764618,0.05114728584885597,0.10228237509727478,0.195847287774086,0.06258085370063782,0.061476875096559525,
,
Actual,2.444200038909912,0.13210999965667725,3.27020001411438,5.175600051879883,7.271200180053711,0.36711999773979187,0.25310999155044556,0.5255799889564514,
Prediction,2.444200038909912,0.13210999965667725,3.322925329208374,5.203486919403076,7.274557590484619,0.36992767453193665,0.2543606162071228,0.5265554189682007,
Per Dev,2.444200038909912,0.13210999965667725,1.6122963428497314,0.5388141870498657,0.04617408663034439,0.7647845149040222,0.49410322308540344,0.18559116125106812,
,
Actual,2.444200038909912,0.48276999592781067,4.366700172424316,8.660499572753906,13.49899959564209,0.6020900011062622,0.550570011138916,0.7281000018119812,
Prediction,2.444200038909912,0.48276999592781067,4.38236141204834,8.659076690673828,13.476574897766113,0.600701630115509,0.5499433875083923,0.7275528907775879,
Per Dev,2.444200038909912,0.48276999592781067,0.35865160822868347,0.016429562121629715,0.16612118482589722,0.23059192299842834,0.113813616335392,0.07514229416847229,
,
Actual,2.444200038909912,0.399150013923645,3.922300100326538,7.408400058746338,11.354000091552734,0.5404700040817261,0.4780200123786926,0.6812000274658203,
Prediction,2.444200038909912,0.399150013923645,3.897282838821411,7.4127397537231445,11.380012512207031,0.540810763835907,0.4784812927246094,0.681545078754425,
Per Dev,2.444200038909912,0.399150013923645,0.6378211975097656,0.05857802927494049,0.22910358011722565,0.06304877996444702,0.09649812430143356,0.05065344646573067,
,
Actual,2.444200038909912,0.48903000354766846,4.407100200653076,8.771100044250488,13.687000274658203,0.6067600250244141,0.5560100078582764,0.7315599918365479,
Prediction,2.444200038909912,0.48903000354766846,4.424534320831299,8.772403717041016,13.668987274169922,0.6054221987724304,0.5554644465446472,0.7310105562210083,
Per Dev,2.444200038909912,0.48903000354766846,0.3955916464328766,0.014863274991512299,0.13160663843154907,0.2204868644475937,0.09812077134847641,0.07510466128587723,
,
Actual,2.444200038909912,0.525409996509552,4.6656999588012695,9.472599983215332,14.878999710083008,0.6340000033378601,0.5876200199127197,0.7516099810600281,
Prediction,2.444200038909912,0.525409996509552,4.685147285461426,9.49051570892334,14.890022277832031,0.6334132552146912,0.588072657585144,0.7517043352127075,
Per Dev,2.444200038909912,0.525409996509552,0.41681477427482605,0.18913207948207855,0.07408137619495392,0.09254702180624008,0.07702897489070892,0.012553605251014233,
,
Actual,2.444200038909912,0.07994700223207474,3.2395999431610107,4.984600067138672,6.8084001541137695,0.3463299870491028,0.21618999540805817,0.4977799952030182,
Prediction,2.444200038909912,0.07994700223207474,3.304581880569458,5.030544281005859,6.828009605407715,0.3522654175758362,0.22047322988510132,0.5012651085853577,
Per Dev,2.444200038909912,0.07994700223207474,2.0058629512786865,0.9217231273651123,0.28801849484443665,1.7138078212738037,1.981236219406128,0.7001312375068665,
,
Actual,2.444200038909912,0.22179999947547913,3.3889000415802,5.697299957275391,8.313899993896484,0.41804999113082886,0.3259499967098236,0.5781599879264832,
Prediction,2.444200038909912,0.22179999947547913,3.3966405391693115,5.706542491912842,8.329297065734863,0.4192131459712982,0.3262445628643036,0.5782284736633301,
Per Dev,2.444200038909912,0.22179999947547913,0.2284073680639267,0.1622265726327896,0.18519674241542816,0.27823343873023987,0.09037157893180847,0.011845464818179607,
,
Actual,2.444200038909912,0.5491499900817871,4.860000133514404,9.992300033569336,15.758999824523926,0.651889979839325,0.6082500219345093,0.7645900249481201,
Prediction,2.444200038909912,0.5491499900817871,4.879045009613037,10.018075942993164,15.781360626220703,0.6521790027618408,0.609117329120636,0.765140950679779,
Per Dev,2.444200038909912,0.5491499900817871,0.39186984300613403,0.25795772671699524,0.14189226925373077,0.04433615133166313,0.14259056746959686,0.07205504924058914,
,
Actual,2.444200038909912,0.3617999851703644,3.7706000804901123,6.959000110626221,10.574999809265137,0.5134999752044678,0.4456999897956848,0.6598899960517883,
Prediction,2.444200038909912,0.3617999851703644,3.748314142227173,6.958652496337891,10.595081329345703,0.5129299163818359,0.4452584385871887,0.6595999598503113,
Per Dev,2.444200038909912,0.3617999851703644,0.5910449028015137,0.00499517610296607,0.18989616632461548,0.11101438105106354,0.09906916320323944,0.043952204287052155,
,
Actual,2.444200038909912,0.5022000074386597,4.495800018310547,9.012999534606934,14.098999977111816,0.616599977016449,0.5674499869346619,0.7388399839401245,
Prediction,2.444200038909912,0.5022000074386597,4.516014099121094,9.020428657531738,14.0892333984375,0.6155796647071838,0.5673264265060425,0.7385253310203552,
Per Dev,2.444200038909912,0.5022000074386597,0.44962143898010254,0.08242674916982651,0.06927143037319183,0.16547395288944244,0.02177468128502369,0.04258742555975914,
,
Actual,2.444200038909912,0.27107998728752136,3.493499994277954,6.075399875640869,9.01039981842041,0.45028001070022583,0.3677099943161011,0.607230007648468,
