230.81198120117188,
88.66055297851562,
25.731956481933594,
12.015968322753906,
7.792290210723877,
5.626872539520264,
3.834825038909912,
8.375102996826172,
1.8064666986465454,
1.5769894123077393,
1.2116844654083252,
81.25999450683594,
0.5884538292884827,
0.7413163185119629,
5.091644287109375,
4.526679039001465,
15.875677108764648,
1.9060380458831787,
27.651077270507812,
6.1046624183654785,
9.71351146697998,
0.9407184720039368,
1.1781679391860962,
3.4902775287628174,
0.29506561160087585,
1.1258997917175293,
14.965627670288086,
0.18255987763404846,
1.0480308532714844,
1.1745250225067139,
6.124880790710449,
1.2679431438446045,
4.809916973114014,
6.749898910522461,
24.978118896484375,
1.486783504486084,
24.912639617919922,
6.731017112731934,
1.1625534296035767,
66.53109741210938,
2.347727060317993,
4.423517227172852,
22.8281307220459,
22.153072357177734,
6.113529205322266,
1.1237211227416992,
5.762177467346191,
10.77069091796875,
15.098010063171387,
0.5731487274169922,
0.06582795083522797,
0.05825301259756088,
0.05353349819779396,
0.05022578686475754,
0.047584325075149536,
0.045125432312488556,
0.04268240928649902,
0.04020749777555466,
0.037934303283691406,
0.035852447152137756,
0.03394974395632744,
0.032132282853126526,
0.03038375824689865,
0.02874687686562538,
0.02726903185248375,
0.12168164551258087,
0.03920365869998932,
0.05068352073431015,
0.1189655214548111,
0.8458055257797241,
0.1791275441646576,
0.951442539691925,
1.2628326416015625,
0.10248686373233795,
0.3876342475414276,
1.4053285121917725,
0.10140524059534073,
0.25849980115890503,
0.5775443911552429,
0.027154121547937393,
0.4533669352531433,
0.04602891951799393,
0.1408485621213913,
0.3145291209220886,
0.49674278497695923,
0.09018146246671677,
0.1611485779285431,
0.07044907659292221,
0.6421416997909546,
0.24458354711532593,
0.18879474699497223,
0.024552002549171448,
0.4834693372249603,
0.582584023475647,
0.2180112600326538,
0.17702040076255798,
0.10421571135520935,
0.36362987756729126,
0.7083369493484497,
0.01614944264292717,
0.01240282878279686,
0.01200917735695839,
0.011722120456397533,
0.011465588584542274,
0.011230279691517353,
0.011014624498784542,
0.010813050903379917,
0.010602237656712532,
0.01039270218461752,
0.01017975714057684,
0.009957710281014442,
0.009737355634570122,
0.009522228501737118,
0.009305101819336414,
0.009117648005485535,
0.009136546403169632,
0.016369976103305817,
0.009737545624375343,
0.009147305972874165,
0.06519321352243423,
0.010407816618680954,
0.008860220201313496,
0.02331937663257122,
0.014035318978130817,
0.11285670101642609,
0.009591435082256794,
0.07618337124586105,
0.01333491038531065,
0.0305531807243824,
0.013514530844986439,
0.019961297512054443,
0.02073514088988304,
0.01030039694160223,
0.01508822850883007,
0.0070001911371946335,
0.025495052337646484,
0.009893490001559258,
0.009093167260289192,
0.00905483216047287,
0.00996327493339777,
0.034670405089855194,
0.007113064639270306,
0.047940872609615326,
0.01018192246556282,
0.01846504770219326,
0.00984659232199192,
0.016750337556004524,
0.02099386602640152,
0.00613883463665843,
0.00736567098647356,
0.0056901718489825726,
0.005670300684869289,
0.005650241859257221,
0.005628863349556923,
0.005606359802186489,
0.00558210676535964,
0.005555589683353901,
0.005527078174054623,
0.005496473517268896,
0.005462972447276115,
0.005427834577858448,
0.0053908610716462135,
0.00535147450864315,
0.005309999920427799,
0.0052711088210344315,
0.005587192252278328,
0.005621871445327997,
0.00572501216083765,
0.005238053388893604,
0.0051809377036988735,
0.005066005978733301,
0.004991892725229263,
0.005439408123493195,
0.0050758603028953075,
0.00658032950013876,
0.0052167680114507675,
0.006359058432281017,
0.004749856889247894,
0.004798721522092819,
0.004688515793532133,
0.004972128663212061,
0.004937882535159588,
0.004966370295733213,
0.005075982306152582,
0.004907216411083937,
0.004737860523164272,
0.0044949972070753574,
0.004415431991219521,
0.00649702362716198,
0.004442001227289438,
0.004419421311467886,
0.00700898002833128,
0.004347664304077625,
0.004209624603390694,
0.0042494600638747215,
0.004866901319473982,
0.004420497454702854,
0.004481649026274681,
0.005070526152849197,
0.004089376889169216,
0.004022968467324972,
0.0040166121907532215,
0.004009721335023642,
0.004002302885055542,
0.003993665799498558,
0.003983904607594013,
0.003972789738327265,
0.003959790803492069,
0.00394632900133729,
0.003932093270123005,
0.003916686400771141,
0.003899441799148917,
0.003881872398778796,
0.003863359335809946,
0.0038426308892667294,
0.003822313854470849,
0.0038009502459317446,
0.003776723751798272,
0.0037554455921053886,
0.0037394771352410316,
0.003796369768679142,
0.0036907726898789406,
0.0036863042041659355,
0.0036667424719780684,
0.0036319689825177193,
0.0036292660515755415,
0.003603727789595723,
0.0035810167901217937,
0.003689201083034277,
0.0035405894741415977,
0.003521295264363289,
0.003502722829580307,
0.0034875627607107162,
0.003492792136967182,
0.0034871757961809635,
0.003440514439716935,
0.0034252111800014973,
0.0034276763908565044,
0.0034031569957733154,
0.003383002942427993,
0.0033644430804997683,
0.003363032592460513,
0.0034127235412597656,
0.003320781048387289,
0.0033365602139383554,
0.003354904940351844,
0.0032831658609211445,
0.0032625554595142603,
0.003278118558228016,
0.003232942894101143,
0.003228310029953718,
0.0032253458630293608,
0.00322209345176816,
0.003218633122742176,
0.00321465777233243,
0.0032104491256177425,
0.0032060383819043636,
0.0032012425363063812,
0.0031961649656295776,
0.0031905281357467175,
0.0031845709308981895,
0.003178317565470934,
0.003171375021338463,
0.00316422781907022,
0.0031567770056426525,
0.0031487243250012398,
0.0031403852626681328,
0.003131839679554105,
0.0031233031768351793,
0.0031142840161919594,
0.0031060639303177595,
0.0030965160112828016,
0.0030877317767590284,
0.003078402951359749,
0.003069785889238119,
0.0030618838500231504,
0.0030529724899679422,
0.003043771255761385,
0.0030363246332854033,
0.003027880098670721,
0.0030199377797544003,
0.0030098853167146444,
0.003002597251906991,
0.0029948269948363304,
0.002986025298014283,
0.0029779248870909214,
0.002970036119222641,
0.002962750382721424,
0.002954025287181139,
0.002946456428617239,
0.002938761841505766,
0.0029321182519197464,
0.0029250953812152147,
0.002916019642725587,
0.002908233320340514,
0.0029003710951656103,
0.002892864868044853,
0.002885745372623205,
0.002877308987081051,
0.002869906835258007,
