1876.1556396484375,
17.9764461517334,
6.072487831115723,
17.21042251586914,
16.82950782775879,
0.28192561864852905,
0.23553095757961273,
0.338115930557251,
0.48872461915016174,
0.04790763556957245,
1.6830828189849854,
0.5525643229484558,
13.643722534179688,
0.33404144644737244,
0.21457605063915253,
13.589578628540039,
0.2648575007915497,
0.22490456700325012,
1.0654007196426392,
2.1767308712005615,
1.6430107355117798,
0.5553325414657593,
0.6945814490318298,
0.23070941865444183,
0.9519339799880981,
0.2021106779575348,
0.5150622725486755,
0.08081257343292236,
1.7300739288330078,
0.07904857397079468,
0.0644819512963295,
0.6741892695426941,
0.08158139884471893,
0.03511660173535347,
0.18498846888542175,
0.714953601360321,
0.17216026782989502,
0.05278899893164635,
0.7175453305244446,
0.03773286193609238,
0.053920354694128036,
0.23901648819446564,
0.03367728739976883,
0.18812742829322815,
0.13657431304454803,
0.25756242871284485,
0.1322157084941864,
0.24549610912799835,
2.7529101371765137,
0.03002251125872135,
0.020108018070459366,
0.028081266209483147,
0.03633050248026848,
0.01439176220446825,
0.037770092487335205,
0.013406112790107727,
0.02128634601831436,
0.008881963789463043,
0.009020413272082806,
0.019838733598589897,
0.01231608260422945,
0.01045097317546606,
0.019821498543024063,
0.014504638500511646,
0.005972753744572401,
0.009060166776180267,
0.007402957882732153,
0.005137849133461714,
0.005477278959006071,
0.005441489163786173,
0.05504591390490532,
0.00603941036388278,
0.004190764855593443,
0.005426282528787851,
0.1461101770401001,
0.009702151641249657,
0.025592703372240067,
0.004049887415021658,
0.0072408332489430904,
0.02008640207350254,
0.0036693387664854527,
0.004464995581656694,
0.04150862246751785,
0.0033445071894675493,
0.0032602527644485235,
0.015698391944169998,
0.014935302548110485,
0.1194700375199318,
0.004644145257771015,
0.026276160031557083,
0.03445419669151306,
0.07262077927589417,
0.005890955217182636,
0.036733824759721756,
0.0030283655505627394,
0.018479768186807632,
0.00705102551728487,
0.006095268297940493,
0.00880909152328968,
0.0033494371455162764,
0.0022952910512685776,
0.0027162102051079273,
0.002560362918302417,
0.00231902371160686,
0.0021358102094382048,
0.00393687654286623,
0.002322862623259425,
0.004273345228284597,
0.0023744457866996527,
0.002768077189102769,
0.0019233411876484752,
0.002135569928213954,
0.0023207233753055334,
0.0051094177179038525,
0.0021280476357787848,
0.0050945221446454525,
0.0021484808530658484,
0.012030000798404217,
0.004956606309860945,
0.0018396414816379547,
0.0019646889995783567,
0.00750987371429801,
0.002101719146594405,
0.0017496396321803331,
0.002076825127005577,
0.001756979152560234,
0.0016299482667818666,
0.0023095267824828625,
0.0016544059617444873,
0.0019940678030252457,
0.0015742561081424356,
0.0018543231999501586,
0.0017376308096572757,
0.001553230918943882,
0.0015468731289729476,
0.001831021741963923,
0.00195835973136127,
0.0016498815966770053,
0.0024208759423345327,
0.0018684653332456946,
0.0016167551511898637,
0.003674802603200078,
0.0038189657498151064,
0.0016040167538449168,
0.006508598569780588,
0.002414227928966284,
0.0016217153752222657,
0.0019275880185887218,
0.003185318084433675,
0.0012507872888818383,
0.001238844357430935,
0.001253375899977982,
0.0012481712037697434,
0.0012362801935523748,
0.0012251439038664103,
0.001232728362083435,
0.0012187233660370111,
0.0012103201588615775,
0.0012031361693516374,
0.0011976140085607767,
0.0011924494756385684,
0.0011867976281791925,
0.001183575950562954,
0.0011788074625656009,
0.001166365691460669,
0.0011529481271281838,
0.001145993359386921,
0.0011381021467968822,
0.001132144476287067,
0.0011276971781626344,
0.001121596316806972,
0.0011210812954232097,
0.0011212230892851949,
0.0011140669230371714,
0.0011077102972194552,
0.0011068778112530708,
0.0011059492826461792,
0.001100969035178423,
0.0010960253421217203,
0.0010882836068049073,
0.0010835571447387338,
0.0010815032292157412,
0.0010797508293762803,
0.0010744555620476604,
0.001067990087904036,
0.001066100667230785,
0.0010616719955578446,
0.0010675439843907952,
0.0010410615941509604,
0.0010342656169086695,
0.0010315428953617811,
0.001029548468068242,
0.0010317612905055285,
0.0010347741190344095,
0.0010126379784196615,
0.0010205613216385245,
0.0010013262508437037,
0.0010121474042534828,
0.001002744771540165,
0.000973029644228518,
0.0009696604101918638,
0.0009755528881214559,
0.0009743534028530121,
0.000972219742834568,
0.0009700970840640366,
0.0009678075439296663,
0.0009655226022005081,
0.0009634812595322728,
0.0009613873553462327,
0.0009592626593075693,
0.0009572451235726476,
0.0009552607662044466,
0.0009533107513561845,
0.0009512645192444324,
0.0009492295794188976,
0.0009473323007114232,
0.0009454027167521417,
0.0009433330269530416,
0.0009414094383828342,
0.0009393311920575798,
0.000937324424739927,
0.0009353724308311939,
0.0009334450587630272,
0.0009314368362538517,
0.0009296070784330368,
0.0009276673081330955,
0.0009258606587536633,
0.0009237665799446404,
0.0009219829807989299,
0.0009199487394653261,
0.0009181620553135872,
0.0009161688503809273,
0.0009143917704932392,
0.0009126892546191812,
0.0009107475052587688,
0.0009090054663829505,
0.0009073447436094284,
0.0009051716770045459,
0.0009035783004947007,
0.0009018784621730447,
0.0009001285070553422,
0.0008982682484202087,
0.0008966602617874742,
0.0008950670599006116,
0.00089299026876688,
0.0008912658668123186,
0.0008892510086297989,
0.0008876621723175049,
0.000885689805727452,
0.0008753224392421544,
0.0008754719165153801,
0.0008748794789426029,
0.0008744435617700219,
0.0008740160847082734,
0.0008735432638786733,
0.0008731214329600334,
0.000872662931215018,
0.000872265372890979,
0.0008718006429262459,
0.0008713405695743859,
0.0008708936511538923,
0.0008704425999894738,
0.0008700047037564218,
0.0008695724536664784,
0.0008691379916854203,
0.0008686959627084434,
0.0008682674961164594,
0.0008678563171997666,
0.00086740538245067,
0.0008669104427099228,
0.0008664922206662595,
0.0008660286548547447,
0.0008655941928736866,
0.0008651720709167421,
0.0008647492504678667,
0.0008643089095130563,
0.0008638985455036163,
0.0008634505793452263,
0.0008630460943095386,
0.0008626246708445251,
0.0008621960878372192,
0.0008617911371402442,
0.0008613310637883842,
0.000860920175909996,
0.0008605055627413094,
0.0008600788423791528,
0.0008596422267146409,
0.0008592487429268658,
0.0008588043856434524,
0.0008584007737226784,
0.0008579849381931126,
0.0008575678220950067,
0.0008571501239202917,
0.0008567329496145248,
0.0008563121664337814,
0.0008559122798033059,
0.0008554967353120446,
0.000855054531712085,
0.0008546568569727242,
0.0008522464777342975,
