,n,eta,beta1,beta2,beta3,x21,x31,x32,
Actual,2.444200038909912,0.5188000202178955,4.615499973297119,9.337300300598145,14.649999618530273,0.629040002822876,0.5818799734115601,0.7479900121688843,
Prediction,2.444200038909912,0.5188000202178955,4.615975856781006,9.337312698364258,14.649518966674805,0.629051685333252,0.581919252872467,0.7479772567749023,
Per Dev,2.444200038909912,0.5188000202178955,0.010310551151633263,0.0001327767822658643,0.0032809001859277487,0.0018571966793388128,0.006750440690666437,0.0017052892362698913,
,
Actual,2.444200038909912,0.1685599982738495,3.307800054550171,5.361100196838379,7.661200046539307,0.38616999983787537,0.2819400131702423,0.5467100143432617,
Prediction,2.444200038909912,0.1685599982738495,3.3080830574035645,5.361698627471924,7.661320209503174,0.38622403144836426,0.2819296717643738,0.5467381477355957,
Per Dev,2.444200038909912,0.1685599982738495,0.008555621840059757,0.011162458918988705,0.001568461419083178,0.013991665095090866,0.003667945507913828,0.0051459441892802715,
,
Actual,2.444200038909912,0.19065000116825104,3.337599992752075,5.491499900817871,7.920100212097168,0.39893001317977905,0.30000001192092896,0.5597299933433533,
Prediction,2.444200038909912,0.19065000116825104,3.3384077548980713,5.492109298706055,7.921511650085449,0.3989255726337433,0.3000272214412689,0.5598273873329163,
Per Dev,2.444200038909912,0.19065000116825104,0.024201884865760803,0.011097111739218235,0.01782095991075039,0.001113114063628018,0.009069839492440224,0.017400173470377922,
,
Actual,2.444200038909912,0.48159000277519226,4.359300136566162,8.639900207519531,13.46399974822998,0.6012099981307983,0.5495399832725525,0.7274399995803833,
Prediction,2.444200038909912,0.48159000277519226,4.359604835510254,8.639554023742676,13.463546752929688,0.6011422872543335,0.5495097041130066,0.7273969054222107,
Per Dev,2.444200038909912,0.48159000277519226,0.006989629939198494,0.004006803035736084,0.0033644926734268665,0.011262433603405952,0.005509910173714161,0.005924084223806858,
,
Actual,2.444200038909912,0.19199000298976898,3.339600086212158,5.499800205230713,7.936299800872803,0.39972999691963196,0.3010999858379364,0.5605199933052063,
Prediction,2.444200038909912,0.19199000298976898,3.3401079177856445,5.500153541564941,7.937767505645752,0.39969953894615173,0.3011355996131897,0.5606094598770142,
Per Dev,2.444200038909912,0.19199000298976898,0.015206358395516872,0.006424529943615198,0.018493564799427986,0.007619636598974466,0.011827889829874039,0.015961352735757828,
,
Actual,2.444200038909912,0.07907100021839142,3.239300012588501,4.9822998046875,6.8018999099731445,0.34606999158859253,0.21565000712871552,0.4973599910736084,
Prediction,2.444200038909912,0.07907100021839142,3.240086317062378,4.9816203117370605,6.801397800445557,0.34593573212623596,0.21556046605110168,0.49719998240470886,
Per Dev,2.444200038909912,0.07907100021839142,0.02427390217781067,0.013638137839734554,0.007381901144981384,0.03879546374082565,0.04152148216962814,0.03217159956693649,
,
Actual,2.444200038909912,0.2853499948978424,3.5295000076293945,6.197400093078613,9.230299949645996,0.4599500000476837,0.3799099922180176,0.61558997631073,
Prediction,2.444200038909912,0.2853499948978424,3.529047727584839,6.197145938873291,9.230354309082031,0.4598769247531891,0.3799184560775757,0.6155745983123779,
Per Dev,2.444200038909912,0.2853499948978424,0.01281428150832653,0.004100981168448925,0.0005889238091185689,0.015887660905718803,0.002227859105914831,0.002498091198503971,
,
Actual,2.444200038909912,0.4800100028514862,4.349299907684326,8.612600326538086,13.418000221252441,0.6000400185585022,0.5481799840927124,0.7265700101852417,
Prediction,2.444200038909912,0.4800100028514862,4.349822521209717,8.612441062927246,13.417474746704102,0.599978506565094,0.5481563806533813,0.7265428304672241,
Per Dev,2.444200038909912,0.4800100028514862,0.012016038410365582,0.001849193125963211,0.003916190937161446,0.01025131531059742,0.004305782727897167,0.0037408259231597185,
,
Actual,2.444200038909912,0.21645000576972961,3.379300117492676,5.660200119018555,8.243900299072266,0.4146899878978729,0.3214600086212158,0.5749899744987488,
Prediction,2.444200038909912,0.21645000576972961,3.379706382751465,5.659902572631836,8.242918014526367,0.4147089123725891,0.3214752674102783,0.5750490427017212,
Per Dev,2.444200038909912,0.21645000576972961,0.012022172100841999,0.005256817676126957,0.011915289796888828,0.004563523456454277,0.004746714606881142,0.010272909887135029,
,
Actual,2.444200038909912,0.3901999890804291,3.883699893951416,7.295400142669678,11.159000396728516,0.5339699983596802,0.47025999426841736,0.676110029220581,
Prediction,2.444200038909912,0.3901999890804291,3.883394241333008,7.295413017272949,11.158747673034668,0.5339940786361694,0.47022926807403564,0.6760902404785156,
Per Dev,2.444200038909912,0.3901999890804291,0.007870139554142952,0.00017647561617195606,0.0022647520527243614,0.004509668331593275,0.006533874198794365,0.002926852321252227,
,
Actual,2.444200038909912,0.3523699939250946,3.7360999584198,6.854300022125244,10.392000198364258,0.5067700147628784,0.43755999207496643,0.65447998046875,
Prediction,2.444200038909912,0.3523699939250946,3.7362685203552246,6.854377746582031,10.39343547821045,0.5068157315254211,0.4375965893268585,0.6545067429542542,
Per Dev,2.444200038909912,0.3523699939250946,0.00451170839369297,0.00113395182415843,0.013811391778290272,0.009021204896271229,0.008363939821720123,0.004089122172445059,
,
Actual,2.444200038909912,0.25332000851631165,3.452399969100952,5.931600093841553,8.74839973449707,0.4384399950504303,0.3525800108909607,0.596780002117157,
Prediction,2.444200038909912,0.25332000851631165,3.4526474475860596,5.932389259338379,8.748665809631348,0.43846362829208374,0.3525489568710327,0.5967318415641785,
Per Dev,2.444200038909912,0.25332000851631165,0.007168302312493324,0.01330442912876606,0.003041414776816964,0.005390302278101444,0.0088076526299119,0.008070068433880806,
,
Actual,2.444200038909912,0.26627999544143677,3.4820001125335693,6.035699844360352,8.938300132751465,0.447050005197525,0.36360999941825867,0.6044099926948547,
Prediction,2.444200038909912,0.26627999544143677,3.481584072113037,6.036371231079102,8.939159393310547,0.4470565617084503,0.3636358380317688,0.6043791174888611,
Per Dev,2.444200038909912,0.26627999544143677,0.011948317289352417,0.011123593896627426,0.00961324293166399,0.001466616871766746,0.007106133736670017,0.00510832155123353,
,
Actual,2.444200038909912,0.5319399833679199,4.7170000076293945,9.610199928283691,15.112000465393066,0.6389099955558777,0.5932899713516235,0.7551900148391724,
Prediction,2.444200038909912,0.5319399833679199,4.717209815979004,9.610249519348145,15.112333297729492,0.6388673782348633,0.5932725667953491,0.7551884651184082,
Per Dev,2.444200038909912,0.5319399833679199,0.004447919316589832,0.0005160253494977951,0.0022024372592568398,0.006670317146927118,0.002933566691353917,0.00020520937687251717,
,
Actual,2.444200038909912,0.04859200119972229,3.2323999404907227,4.921599864959717,6.611299991607666,0.33921000361442566,0.1995600014925003,0.4849100112915039,
Prediction,2.444200038909912,0.04859200119972229,3.2311179637908936,4.920487880706787,6.610428810119629,0.3392198383808136,0.1995362937450409,0.484973669052124,
Per Dev,2.444200038909912,0.04859200119972229,0.03966021165251732,0.02259395830333233,0.013177158311009407,0.0028993149753659964,0.011880009435117245,0.013127746991813183,
,
Actual,2.444200038909912,0.15814000368118286,3.295599937438965,5.304200172424316,7.544899940490723,0.3804500102996826,0.27355000376701355,0.5406100153923035,
Prediction,2.444200038909912,0.15814000368118286,3.2947487831115723,5.3033599853515625,7.54337739944458,0.38047367334365845,0.2735412120819092,0.5405959486961365,
Per Dev,2.444200038909912,0.15814000368118286,0.025826992467045784,0.015840033069252968,0.020179737359285355,0.006219751201570034,0.003213922493159771,0.002602004213258624,
,
Actual,2.444200038909912,0.2514300048351288,3.4482998847961426,5.916800022125244,8.721400260925293,0.4371899962425232,0.3509800136089325,0.5956599712371826,
Prediction,2.444200038909912,0.2514300048351288,3.448668956756592,5.917525291442871,8.721319198608398,0.437222421169281,0.35094591975212097,0.5956235527992249,
Per Dev,2.444200038909912,0.2514300048351288,0.010703012347221375,0.012257796712219715,0.0009294644696637988,0.00741666741669178,0.00971390213817358,0.006113964598625898,
,
Actual,2.444200038909912,0.32986000180244446,3.65939998626709,6.617300033569336,9.976300239562988,0.4908199906349182,0.4181399941444397,0.6414999961853027,
Prediction,2.444200038909912,0.32986000180244446,3.659170389175415,6.616601943969727,9.977072715759277,0.4907754063606262,0.41805511713027954,0.6414122581481934,
Per Dev,2.444200038909912,0.32986000180244446,0.0062741730362176895,0.010549462400376797,0.007743112742900848,0.00908363051712513,0.020298708230257034,0.013677013106644154,
,
Actual,2.444200038909912,0.4917199909687042,4.424799919128418,8.819499969482422,13.770000457763672,0.6087700128555298,0.5583500266075134,0.7330499887466431,
Prediction,2.444200038909912,0.4917199909687042,4.4252824783325195,8.820170402526855,13.771354675292969,0.6087208390235901,0.5583274364471436,0.733031153678894,
Per Dev,2.444200038909912,0.4917199909687042,0.010905785486102104,0.007601712364703417,0.009834549389779568,0.008077571168541908,0.004045878071337938,0.0025694111827760935,
,
Actual,2.444200038909912,0.2637600004673004,3.476099967956543,6.015100002288818,8.900799751281738,0.44536998867988586,0.3614700138568878,0.6029199957847595,
Prediction,2.444200038909912,0.2637600004673004,3.4757776260375977,6.016152381896973,8.902207374572754,0.44539910554885864,0.36149269342422485,0.602902352809906,
Per Dev,2.444200038909912,0.2637600004673004,0.009273090399801731,0.01749563030898571,0.01581457071006298,0.006537680514156818,0.006274259649217129,0.0029262546449899673,
,
Actual,2.444200038909912,0.24607999622821808,3.436800003051758,5.875400066375732,8.645299911499023,0.43367999792099,0.34643998742103577,0.5925099849700928,
Prediction,2.444200038909912,0.24607999622821808,3.4367032051086426,5.875316143035889,8.644242286682129,0.43365219235420227,0.3463066518306732,0.5924137830734253,
Per Dev,2.444200038909912,0.24607999622821808,0.0028165136463940144,0.0014283850323408842,0.012233522720634937,0.006411540322005749,0.038487356156110764,0.016236333176493645,
,
Actual,2.444200038909912,0.41837000846862793,4.0106000900268555,7.663400173187256,11.793000221252441,0.5544999837875366,0.4946799874305725,0.6920700073242188,
Prediction,2.444200038909912,0.41837000846862793,4.010986328125,7.663517951965332,11.793729782104492,0.5544898509979248,0.4946829676628113,0.6920498609542847,
Per Dev,2.444200038909912,0.41837000846862793,0.009630431421101093,0.001536899828352034,0.006186388898640871,0.0018273742171004415,0.0006024566246196628,0.0029110305476933718,
,
Actual,2.444200038909912,0.26309001445770264,3.474600076675415,6.009699821472168,8.890999794006348,0.44492998719215393,0.36090001463890076,0.6025300025939941,
Prediction,2.444200038909912,0.26309001445770264,3.474295139312744,6.010870933532715,8.8925142288208,0.444964736700058,0.3609294295310974,0.6025142669677734,
Per Dev,2.444200038909912,0.26309001445770264,0.008776186034083366,0.019487030804157257,0.017033347859978676,0.0078101069666445255,0.008150427602231503,0.0026115921791642904,
,
Actual,2.444200038909912,0.482340008020401,4.363999843597412,8.652999877929688,13.486000061035156,0.6017699837684631,0.5501999855041504,0.7278599739074707,
Prediction,2.444200038909912,0.482340008020401,4.36446475982666,8.652910232543945,13.48631763458252,0.6017049551010132,0.5501655340194702,0.727816641330719,
Per Dev,2.444200038909912,0.482340008020401,0.010653442703187466,0.001036003464832902,0.002354838652536273,0.010806233622133732,0.006261629518121481,0.0059534222818911076,
,
Actual,2.444200038909912,0.2623099982738495,3.4727001190185547,6.003300189971924,8.879500389099121,0.44440001249313354,0.36024001240730286,0.6020699739456177,
Prediction,2.444200038909912,0.2623099982738495,3.472559690475464,6.00470495223999,8.88119888305664,0.44445765018463135,0.36027175188064575,0.6020611524581909,
Per Dev,2.444200038909912,0.2623099982738495,0.004043785389512777,0.02339983358979225,0.019128259271383286,0.01296977698802948,0.008810645900666714,0.0014651929959654808,
,
Actual,2.444200038909912,0.27994000911712646,3.5155999660491943,6.1504998207092285,9.145899772644043,0.4562700092792511,0.3752799928188324,0.6124299764633179,
Prediction,2.444200038909912,0.27994000911712646,3.515131711959839,6.149871826171875,9.14489459991455,0.4562051296234131,0.3753150701522827,0.6124153733253479,
Per Dev,2.444200038909912,0.27994000911712646,0.01331932283937931,0.010210463777184486,0.010990419425070286,0.014219574630260468,0.00934697687625885,0.0023844584356993437,
,
Actual,2.444200038909912,0.2739900052547455,3.5006000995635986,6.099800109863281,9.054400444030762,0.452239990234375,0.37018999457359314,0.6089299917221069,
Prediction,2.444200038909912,0.2739900052547455,3.5004758834838867,6.09971284866333,9.053996086120605,0.45221665501594543,0.37026339769363403,0.6089443564414978,
Per Dev,2.444200038909912,0.2739900052547455,0.0035484223626554012,0.0014305582735687494,0.004465871956199408,0.005159919150173664,0.019828500226140022,0.0023590100463479757,
,
Actual,2.444200038909912,0.1300400048494339,3.2685000896453857,5.166299819946289,7.2505998611450195,0.366129994392395,0.2515200078487396,0.5244100093841553,
Prediction,2.444200038909912,0.1300400048494339,3.2685184478759766,5.166280746459961,7.251007080078125,0.3660808205604553,0.2515409588813782,0.5243424773216248,
Per Dev,2.444200038909912,0.1300400048494339,0.0005616713897325099,0.00036919047124683857,0.00561634823679924,0.013430703431367874,0.008329767733812332,0.012877721339464188,
,
Actual,2.444200038909912,0.04973800107836723,3.2325000762939453,4.923099994659424,6.6168999671936035,0.3393799960613251,0.20003999769687653,0.485289990901947,
Prediction,2.444200038909912,0.04973800107836723,3.2309677600860596,4.921690464019775,6.615658283233643,0.33936741948127747,0.19999906420707703,0.4853271245956421,
Per Dev,2.444200038909912,0.04973800107836723,0.04740343987941742,0.028630957007408142,0.018765341490507126,0.0037057518493384123,0.020462652668356895,0.007651856169104576,
,
Actual,2.444200038909912,0.03959999978542328,3.2314000129699707,4.911499977111816,6.572199821472168,0.3380599915981293,0.19619999825954437,0.4822799861431122,
Prediction,2.444200038909912,0.03959999978542328,3.232118844985962,4.911223888397217,6.571475982666016,0.3381156027317047,0.19613823294639587,0.48234081268310547,
Per Dev,2.444200038909912,0.03959999978542328,0.022245218977332115,0.0056212712079286575,0.011013645678758621,0.016450079157948494,0.03148079290986061,0.012612287886440754,
,
Actual,2.444200038909912,0.49772000312805176,4.465000152587891,8.929400444030762,13.956999778747559,0.6132500171661377,0.5635600090026855,0.7363700270652771,
Prediction,2.444200038909912,0.49772000312805176,4.464962959289551,8.929535865783691,13.95770263671875,0.6132485866546631,0.5635789632797241,0.7363799214363098,
Per Dev,2.444200038909912,0.49772000312805176,0.0008329965639859438,0.0015165827935561538,0.005035881418734789,0.00023326724476646632,0.003363311057910323,0.0013436683220788836,
,
Actual,2.444200038909912,0.13210999965667725,3.27020001411438,5.175600051879883,7.271200180053711,0.36711999773979187,0.25310999155044556,0.5255799889564514,
Prediction,2.444200038909912,0.13210999965667725,3.270570755004883,5.1756110191345215,7.271801948547363,0.367060124874115,0.2531493008136749,0.5255281329154968,
Per Dev,2.444200038909912,0.13210999965667725,0.011336947791278362,0.00021190305415075272,0.008276054635643959,0.016308799386024475,0.015530507080256939,0.0098664416000247,
,
Actual,2.444200038909912,0.48276999592781067,4.366700172424316,8.660499572753906,13.49899959564209,0.6020900011062622,0.550570011138916,0.7281000018119812,
Prediction,2.444200038909912,0.48276999592781067,4.367247581481934,8.660554885864258,13.499349594116211,0.6020269989967346,0.5505406856536865,0.7280566096305847,
Per Dev,2.444200038909912,0.48276999592781067,0.01253598928451538,0.0006386826862581074,0.0025927734095603228,0.010463902726769447,0.005326386075466871,0.0059596458449959755,
,
Actual,2.444200038909912,0.399150013923645,3.922300100326538,7.408400058746338,11.354000091552734,0.5404700040817261,0.4780200123786926,0.6812000274658203,
Prediction,2.444200038909912,0.399150013923645,3.922424793243408,7.408694267272949,11.355051040649414,0.5405058264732361,0.47802478075027466,0.6812201142311096,
Per Dev,2.444200038909912,0.399150013923645,0.0031790765933692455,0.003971282858401537,0.00925620086491108,0.006628007628023624,0.000997525523416698,0.0029487323481589556,
,
Actual,2.444200038909912,0.48903000354766846,4.407100200653076,8.771100044250488,13.687000274658203,0.6067600250244141,0.5560100078582764,0.7315599918365479,
Prediction,2.444200038909912,0.48903000354766846,4.407600402832031,8.771535873413086,13.688508987426758,0.6066856980323792,0.5559638738632202,0.7315223813056946,
Per Dev,2.444200038909912,0.48903000354766846,0.011349916458129883,0.004968922585248947,0.0110229616984725,0.01224981714040041,0.008297331631183624,0.005141140893101692,
,
Actual,2.444200038909912,0.525409996509552,4.6656999588012695,9.472599983215332,14.878999710083008,0.6340000033378601,0.5876200199127197,0.7516099810600281,
Prediction,2.444200038909912,0.525409996509552,4.665987968444824,9.472244262695312,14.87820053100586,0.6339545249938965,0.5875904560089111,0.7515714168548584,
Per Dev,2.444200038909912,0.525409996509552,0.00617291359230876,0.0037552574649453163,0.0053711882792413235,0.0071732401847839355,0.005031126085668802,0.005130879580974579,
,
Actual,2.444200038909912,0.07994700223207474,3.2395999431610107,4.984600067138672,6.8084001541137695,0.3463299870491028,0.21618999540805817,0.4977799952030182,
Prediction,2.444200038909912,0.07994700223207474,3.239893674850464,4.98381233215332,6.808056354522705,0.34619900584220886,0.21612192690372467,0.49762940406799316,
Per Dev,2.444200038909912,0.07994700223207474,0.009066912345588207,0.015803374350070953,0.0050496384501457214,0.037819769233465195,0.03148550167679787,0.030252549797296524,
,
Actual,2.444200038909912,0.22179999947547913,3.3889000415802,5.697299957275391,8.313899993896484,0.41804999113082886,0.3259499967098236,0.5781599879264832,
Prediction,2.444200038909912,0.22179999947547913,3.3892807960510254,5.69742488861084,8.3145112991333,0.4181223213672638,0.325927197933197,0.5781955122947693,
Per Dev,2.444200038909912,0.22179999947547913,0.011235340498387814,0.002192816464230418,0.007352809887379408,0.017301814630627632,0.006994562689214945,0.006144383922219276,
,
Actual,2.444200038909912,0.5491499900817871,4.860000133514404,9.992300033569336,15.758999824523926,0.651889979839325,0.6082500219345093,0.7645900249481201,
Prediction,2.444200038909912,0.5491499900817871,4.86031436920166,9.992724418640137,15.760566711425781,0.6518983840942383,0.6082930564880371,0.7646396160125732,
Per Dev,2.444200038909912,0.5491499900817871,0.006465754937380552,0.004247121047228575,0.009942807257175446,0.0012892137747257948,0.007075142115354538,0.006485968362540007,
,
Actual,2.444200038909912,0.3617999851703644,3.7706000804901123,6.959000110626221,10.574999809265137,0.5134999752044678,0.4456999897956848,0.6598899960517883,
Prediction,2.444200038909912,0.3617999851703644,3.770426034927368,6.959293365478516,10.575874328613281,0.5135248899459839,0.44566166400909424,0.6599208116531372,
Per Dev,2.444200038909912,0.3617999851703644,0.004615858197212219,0.004214037209749222,0.008269687183201313,0.0048519461415708065,0.008599009364843369,0.004669808782637119,
,
Actual,2.444200038909912,0.5022000074386597,4.495800018310547,9.012999534606934,14.098999977111816,0.616599977016449,0.5674499869346619,0.7388399839401245,
Prediction,2.444200038909912,0.5022000074386597,4.495655059814453,9.012736320495605,14.099409103393555,0.6165997982025146,0.5674917697906494,0.7388578057289124,
Per Dev,2.444200038909912,0.5022000074386597,0.0032243093010038137,0.002920383121818304,0.002901810687035322,2.8999991627642885e-05,0.0073632667772471905,0.002412131056189537,
