4.629837989807129,
1.7192493677139282,
5.22361946105957,
10.012219429016113,
8.193887710571289,
0.4489801824092865,
5137.81787109375,
5159.83740234375,
5180.6962890625,
5149.37353515625,
5149.41064453125,
5136.470703125,
5150.92626953125,
5160.59130859375,
5161.48876953125,
5149.07958984375,
5131.87060546875,
5132.91650390625,
5139.56005859375,
5147.26416015625,
5133.97412109375,
5131.9150390625,
5140.97802734375,
5137.72119140625,
5132.1328125,
5143.71240234375,
5137.36083984375,
5149.6513671875,
5149.33544921875,
5141.732421875,
5144.37548828125,
5133.41015625,
5140.84521484375,
5141.23583984375,
5147.2041015625,
5135.48388671875,
5140.02685546875,
5132.78076171875,
5136.31591796875,
5137.32568359375,
5131.43115234375,
5132.23388671875,
5133.96875,
5141.48046875,
5135.775390625,
5142.09521484375,
5138.2548828125,
5137.79638671875,
5135.37060546875,
5136.8056640625,
5126.29150390625,
5130.46337890625,
5126.26904296875,
5126.26953125,
5126.271484375,
5126.26904296875,
5126.27197265625,
5126.2705078125,
5126.2734375,
5126.26806640625,
5126.26806640625,
5126.2666015625,
5126.2685546875,
5126.26806640625,
5126.271484375,
5126.26806640625,
5126.26806640625,
5126.2685546875,
5126.27587890625,
5126.27099609375,
5126.267578125,
5126.27197265625,
5126.27294921875,
5126.2705078125,
5126.26806640625,
864.7835083007812,
16.0723934173584,
1.8531630039215088,
1.3515745401382446,
3.0801315307617188,
1.4756594896316528,
1.13798987865448,
34.19350814819336,
0.9047741293907166,
0.5658414959907532,
2.550915479660034,
1.6887062788009644,
0.9745100140571594,
0.4710770547389984,
10.123628616333008,
0.2267167568206787,
1.5797793865203857,
1.1613441705703735,
0.723116397857666,
5.757867336273193,
1.631210207939148,
0.17303231358528137,
0.22019024193286896,
0.3874477744102478,
0.14567725360393524,
0.08560507744550705,
0.08439227938652039,
0.0879899188876152,
0.06930441409349442,
0.06498744338750839,
0.06014623865485191,
0.15681849420070648,
0.054695677012205124,
0.0624411478638649,
0.27391573786735535,
0.05001852661371231,
0.07357972115278244,
0.07932908087968826,
0.3266325294971466,
0.12085913866758347,
0.15473626554012299,
0.0680626854300499,
0.05421764403581619,
0.05115962028503418,
0.04762039706110954,
0.04080922529101372,
0.127755805850029,
0.10608122497797012,
0.4794456660747528,
0.07375194877386093,
0.06350287050008774,
0.054061152040958405,
0.04609184339642525,
0.03441111370921135,
0.4069128930568695,
0.04133171960711479,
0.0388987772166729,
0.041570909321308136,
