Learning Rate,0.1,0.01,0.001,
Number of units per hidden layer,2,3,4,
Number of hidden layers,50,70,90,110,
Number of iterations,500,1000,1500,
Regularisation,0,
Loss function,isSum,True,
,isAbsolute,False,
,isPercent,True,
,
,
Learning Rate,Number of hidden layers,Number of units per hidden layer,Number of iterations,e1,e2,e3,e4,e5,e6,
0.1,2.0,50.0,500.0,16.889375686645508,22.90901756286621,22.9914493560791,47.13825988769531,51.908714294433594,16.98617935180664,
0.1,2.0,50.0,1000.0,1.7889482975006104,2.7980971336364746,3.5017714500427246,1.3150142431259155,1.876222848892212,1.5172119140625,
0.1,2.0,50.0,1500.0,1.2191424369812012,1.7335162162780762,1.8364933729171753,0.9431126713752747,2.324317693710327,1.4694658517837524,
0.1,2.0,70.0,500.0,4.303064346313477,5.714962482452393,7.157388210296631,1.556098222732544,2.9306957721710205,1.9193239212036133,
0.1,2.0,70.0,1000.0,1.9661165475845337,3.0215299129486084,3.71197247505188,0.8863111734390259,1.9262452125549316,1.1459295749664307,
0.1,2.0,70.0,1500.0,1.31487238407135,1.9395509958267212,2.430281162261963,0.25969910621643066,0.6399707794189453,0.7464776039123535,
0.1,2.0,90.0,500.0,7.381600856781006,8.688777923583984,10.000262260437012,2.6951470375061035,2.381840229034424,3.3667306900024414,
0.1,2.0,90.0,1000.0,2.406898260116577,3.1819217205047607,3.473180055618286,0.8945710062980652,1.937354564666748,1.157342791557312,
0.1,2.0,90.0,1500.0,1.2737579345703125,1.7817888259887695,1.8241217136383057,0.934441089630127,1.1235402822494507,0.7253890633583069,
0.1,2.0,110.0,500.0,5.327300548553467,6.6811299324035645,9.074858665466309,1.4731818437576294,1.8331857919692993,2.516756772994995,
0.1,2.0,110.0,1000.0,2.739555597305298,3.2031185626983643,3.681983470916748,0.8865470886230469,0.8520455956459045,1.3041856288909912,
0.1,2.0,110.0,1500.0,3.3897037506103516,3.413722038269043,4.0235114097595215,2.722423791885376,8.353970527648926,2.831632375717163,
0.1,3.0,50.0,500.0,5.3368916511535645,4.793944358825684,9.226889610290527,4.790574550628662,5.340550422668457,4.519289970397949,
0.1,3.0,50.0,1000.0,3.3369853496551514,3.430854558944702,3.2287449836730957,1.7552944421768188,1.744437575340271,2.491584062576294,
0.1,3.0,50.0,1500.0,2.0855393409729004,2.3127598762512207,2.3544387817382812,0.8449602723121643,0.9622140526771545,1.0905523300170898,
0.1,3.0,70.0,500.0,8.296585083007812,9.909226417541504,14.197829246520996,5.025015354156494,2.990799903869629,2.2383737564086914,
0.1,3.0,70.0,1000.0,8.81583309173584,8.575100898742676,11.567222595214844,50.83778381347656,129.64764404296875,25.997665405273438,
0.1,3.0,70.0,1500.0,3.1889162063598633,3.760510206222534,5.251962184906006,1.4807549715042114,3.219139575958252,1.8260647058486938,
0.1,3.0,90.0,500.0,20.528776168823242,24.799922943115234,26.743484497070312,10.741040229797363,12.745477676391602,3.1666953563690186,
0.1,3.0,90.0,1000.0,15.017593383789062,14.83022403717041,14.7098388671875,2.603681802749634,4.674830913543701,6.495211124420166,
0.1,3.0,90.0,1500.0,7.635369777679443,6.589968681335449,6.044731140136719,1.7904341220855713,2.491873264312744,4.9714035987854,
0.1,3.0,110.0,500.0,7.2593560218811035,3.8831169605255127,2.7259552478790283,9.471173286437988,20.809364318847656,13.293659210205078,
0.1,3.0,110.0,1000.0,2.208920955657959,1.7219767570495605,1.868674874305725,4.568090438842773,5.105766773223877,2.0619924068450928,
0.1,3.0,110.0,1500.0,5531.6640625,3480.8681640625,1472.8365478515625,26878.6953125,50252.625,42524.98828125,
0.1,4.0,50.0,500.0,19.66742515563965,10.247180938720703,11.00761604309082,13.185811042785645,19.084321975708008,17.734760284423828,
0.1,4.0,50.0,1000.0,6.361444473266602,4.253720283508301,8.421022415161133,7.896310806274414,10.018720626831055,5.596802711486816,
0.1,4.0,50.0,1500.0,3.189995765686035,2.716500997543335,3.3676340579986572,5.021682262420654,7.43042516708374,2.614961862564087,
0.1,4.0,70.0,500.0,23.59540367126465,39.876365661621094,39.676578521728516,18.029895782470703,28.049150466918945,13.018204689025879,
0.1,4.0,70.0,1000.0,12.878190994262695,5.228213310241699,6.929849147796631,3.779409885406494,8.2644624710083,13.033249855041504,
0.1,4.0,70.0,1500.0,4.42165470123291,2.724607467651367,5.214812755584717,2.9927618503570557,2.408787965774536,7.030139923095703,
0.1,4.0,90.0,500.0,24.630945205688477,9.678807258605957,20.26054573059082,217.04263305664062,202.266357421875,76.26739501953125,
0.1,4.0,90.0,1000.0,13.335676193237305,8.516973495483398,15.423742294311523,74.4599609375,139.6522674560547,51.10648727416992,
0.1,4.0,90.0,1500.0,7.343476295471191,5.058715343475342,6.207992076873779,17.8544979095459,11.506808280944824,7.299633979797363,
0.1,4.0,110.0,500.0,46.35054397583008,44.6851806640625,47.92018508911133,317.1982116699219,158.7176513671875,182.6346893310547,
0.1,4.0,110.0,1000.0,38.638031005859375,37.671363830566406,39.02751922607422,58.113433837890625,56.655738830566406,49.795284271240234,
0.1,4.0,110.0,1500.0,22.032968521118164,25.115713119506836,25.630653381347656,39.036163330078125,38.66804504394531,24.383607864379883,
0.01,2.0,50.0,500.0,4.685141086578369,7.099609851837158,7.295712947845459,1.6525883674621582,4.403911113739014,3.3714592456817627,
0.01,2.0,50.0,1000.0,1.3352136611938477,1.9936052560806274,2.263118028640747,0.4187791049480438,0.9031282663345337,0.6952652335166931,
0.01,2.0,50.0,1500.0,0.8523795008659363,0.9153183698654175,1.040286898612976,0.4980930685997009,0.8247451186180115,0.738273024559021,
0.01,2.0,70.0,500.0,4.33808708190918,5.740179061889648,6.091767311096191,0.8509970307350159,1.0348761081695557,3.225675582885742,
0.01,2.0,70.0,1000.0,1.353093147277832,1.6110198497772217,1.9409918785095215,0.8331957459449768,1.772676944732666,1.4140745401382446,
0.01,2.0,70.0,1500.0,1.0697989463806152,0.9866414666175842,0.9974557161331177,0.5896080732345581,1.1975600719451904,0.9513525366783142,
0.01,2.0,90.0,500.0,4.407626152038574,6.4678168296813965,7.396868705749512,0.5053367018699646,2.3942952156066895,2.3678739070892334,
0.01,2.0,90.0,1000.0,1.7740981578826904,2.301116704940796,2.877908945083618,17.2840518951416,6.946356773376465,1.45274817943573,
0.01,2.0,90.0,1500.0,0.5545657277107239,0.6187771558761597,0.8068710565567017,0.325746089220047,1.0596609115600586,0.6014086008071899,
0.01,2.0,110.0,500.0,4.9805731773376465,6.739956855773926,7.2587480545043945,0.8491336107254028,2.89677357673645,3.131317615509033,
0.01,2.0,110.0,1000.0,1.644262433052063,2.4459784030914307,3.260657548904419,0.6311756372451782,1.870793104171753,2.0853817462921143,
0.01,2.0,110.0,1500.0,0.784210205078125,1.0119253396987915,1.4079123735427856,0.4815634489059448,0.8238103985786438,1.0737791061401367,
0.01,3.0,50.0,500.0,3.1382057666778564,4.197559356689453,5.481722831726074,9.304981231689453,28.36764144897461,5.475539684295654,
0.01,3.0,50.0,1000.0,0.5492516160011292,0.6257275938987732,0.8432103395462036,0.3520619571208954,1.516517162322998,1.0431333780288696,
0.01,3.0,50.0,1500.0,0.438350111246109,0.38974830508232117,0.5350034832954407,0.4647195339202881,0.9306132793426514,0.7906152009963989,
0.01,3.0,70.0,500.0,3.285531759262085,3.3195674419403076,3.074620008468628,1.2716597318649292,2.8465113639831543,2.117137908935547,
0.01,3.0,70.0,1000.0,0.7558577060699463,0.6020429134368896,1.1566195487976074,0.5291932821273804,1.3993781805038452,1.5240156650543213,
0.01,3.0,70.0,1500.0,0.5601988434791565,0.3474064767360687,0.6681962013244629,0.4155155420303345,0.75066739320755,0.9120302200317383,
0.01,3.0,90.0,500.0,1.858034372329712,2.502715587615967,2.9882655143737793,0.5524980425834656,1.5270732641220093,1.9941821098327637,
0.01,3.0,90.0,1000.0,0.46391576528549194,0.699491024017334,0.8245183825492859,0.600515604019165,1.35201895236969,0.6705730557441711,
0.01,3.0,90.0,1500.0,0.4167935252189636,0.3434639573097229,0.2742088735103607,0.3762437403202057,0.5248336791992188,0.5082828402519226,
0.01,3.0,110.0,500.0,2.1404712200164795,2.4919931888580322,2.043405055999756,0.8559495210647583,1.186927080154419,1.8260822296142578,
0.01,3.0,110.0,1000.0,0.7604331970214844,0.651953399181366,0.6405659914016724,0.41852155327796936,1.0776389837265015,0.9342509508132935,
0.01,3.0,110.0,1500.0,0.45391157269477844,0.409059077501297,0.6697215437889099,0.6321361660957336,1.0614091157913208,0.6103454828262329,
0.01,4.0,50.0,500.0,2.744719982147217,1.886559247970581,2.2758660316467285,0.4267691969871521,0.9854059815406799,1.455461859703064,
0.01,4.0,50.0,1000.0,1.3992749452590942,1.3196439743041992,1.7558790445327759,4.388098239898682,8.622234344482422,2.981846332550049,
0.01,4.0,50.0,1500.0,0.44674837589263916,0.2905867397785187,0.27758049964904785,0.21266043186187744,0.4287441670894623,0.5026343464851379,
0.01,4.0,70.0,500.0,1.6467680931091309,3.0331079959869385,3.4841816425323486,8.504314422607422,21.59309196472168,3.8779635429382324,
0.01,4.0,70.0,1000.0,1.3682442903518677,1.3733937740325928,1.4573562145233154,3.9433586597442627,10.425596237182617,1.954342007637024,
0.01,4.0,70.0,1500.0,0.9832667112350464,0.9335055947303772,0.7038336992263794,1.5438008308410645,3.078122138977051,0.8515746593475342,
0.01,4.0,90.0,500.0,1.1201345920562744,1.751613974571228,1.3130662441253662,0.3757387399673462,1.644684910774231,1.6877167224884033,
0.01,4.0,90.0,1000.0,2.0682759284973145,2.7627005577087402,3.214237928390503,7.314660549163818,13.638274192810059,4.394983291625977,
0.01,4.0,90.0,1500.0,0.46504348516464233,0.4369052052497864,0.4391469955444336,0.8584479093551636,0.5830684900283813,0.42424914240837097,
0.01,4.0,110.0,500.0,0.9419408440589905,1.8652207851409912,1.5976905822753906,0.5895565748214722,1.1882904767990112,1.9444307088851929,
0.01,4.0,110.0,1000.0,0.40293923020362854,0.45950257778167725,1.1076326370239258,0.969050943851471,2.4895637035369873,1.1750208139419556,
0.01,4.0,110.0,1500.0,0.7650600075721741,0.7763534188270569,0.7985926866531372,1.037809133529663,2.9200217723846436,0.8815157413482666,
0.001,2.0,50.0,500.0,15.78686809539795,20.59927749633789,25.826505661010742,6.396521091461182,12.468721389770508,8.8792142868042,
0.001,2.0,50.0,1000.0,12.13416862487793,13.529690742492676,14.03714370727539,2.6375179290771484,5.596083641052246,3.3297598361968994,
0.001,2.0,50.0,1500.0,3.993657112121582,5.201062202453613,7.161666393280029,0.6890868544578552,1.50080406665802,2.891219139099121,
0.001,2.0,70.0,500.0,15.15242862701416,16.187875747680664,21.287935256958008,5.345868110656738,6.280642032623291,7.504305839538574,
0.001,2.0,70.0,1000.0,9.761402130126953,11.201976776123047,11.42553424835205,5.939711093902588,16.154251098632812,3.072906732559204,
0.001,2.0,70.0,1500.0,3.347745895385742,4.507104873657227,5.0274786949157715,0.9559420943260193,3.04762601852417,2.018415927886963,
0.001,2.0,90.0,500.0,14.567831039428711,17.956560134887695,22.882593154907227,8.748902320861816,10.873209953308105,8.698759078979492,
0.001,2.0,90.0,1000.0,9.432222366333008,11.02354907989502,11.310233116149902,0.7877494096755981,1.2716392278671265,1.523720622062683,
0.001,2.0,90.0,1500.0,3.1661298274993896,4.494487762451172,5.2195892333984375,0.6754505634307861,0.9306573271751404,1.1211271286010742,
0.001,2.0,110.0,500.0,12.86778450012207,14.274019241333008,15.367118835449219,4.176610946655273,9.641694068908691,6.635710716247559,
0.001,2.0,110.0,1000.0,5.435941219329834,7.300995826721191,7.172081470489502,0.8451541662216187,2.154926300048828,3.112515449523926,
0.001,2.0,110.0,1500.0,2.2225735187530518,3.0705196857452393,3.1150994300842285,0.9276363849639893,2.823212146759033,0.9181905388832092,
0.001,3.0,50.0,500.0,14.263193130493164,15.804936408996582,19.648866653442383,7.136252403259277,5.744912624359131,6.872346878051758,
0.001,3.0,50.0,1000.0,7.803706645965576,10.219375610351562,10.873095512390137,1.999672532081604,4.355312347412109,3.2710888385772705,
0.001,3.0,50.0,1500.0,2.368168592453003,3.099003314971924,4.127601146697998,3.5688812732696533,8.885507583618164,1.5951027870178223,
0.001,3.0,70.0,500.0,11.737610816955566,12.305444717407227,14.117829322814941,3.5320162773132324,6.041020393371582,8.025941848754883,
0.001,3.0,70.0,1000.0,3.6951794624328613,5.188055515289307,4.791588306427002,1.101220726966858,1.811569333076477,2.8756015300750732,
0.001,3.0,70.0,1500.0,1.1247930526733398,2.2063956260681152,2.1256322860717773,0.9233129024505615,1.980927586555481,1.6195533275604248,
0.001,3.0,90.0,500.0,13.030312538146973,13.439406394958496,14.6621732711792,5.629729270935059,7.259812831878662,9.719168663024902,
0.001,3.0,90.0,1000.0,4.260295391082764,5.410001277923584,5.282490253448486,4.035404682159424,5.0065836906433105,2.956892251968384,
0.001,3.0,90.0,1500.0,1.5917969942092896,1.9983863830566406,2.1867382526397705,2.769244909286499,8.320442199707031,2.4906997680664062,
0.001,3.0,110.0,500.0,9.952735900878906,10.03803539276123,11.379744529724121,1.0878440141677856,4.005958557128906,4.184368133544922,
0.001,3.0,110.0,1000.0,2.1858434677124023,3.406621217727661,4.0306806564331055,0.46877846121788025,0.8427812457084656,1.6754826307296753,
0.001,3.0,110.0,1500.0,1.0051541328430176,1.3687984943389893,1.8758549690246582,0.2347051352262497,0.7654333710670471,0.7766581773757935,
0.001,4.0,50.0,500.0,12.897690773010254,14.705196380615234,17.1943302154541,9.666409492492676,14.499603271484375,11.12763786315918,
0.001,4.0,50.0,1000.0,7.284469127655029,6.8727240562438965,6.466121196746826,3.5782582759857178,7.28134298324585,5.5517802238464355,
0.001,4.0,50.0,1500.0,2.1147971153259277,2.554759979248047,2.009847640991211,1.0674268007278442,3.6082170009613037,3.4707541465759277,
0.001,4.0,70.0,500.0,13.153667449951172,13.553216934204102,14.854939460754395,3.4345831871032715,7.585686683654785,7.246950149536133,
0.001,4.0,70.0,1000.0,4.072587490081787,3.8859639167785645,3.8506083488464355,0.6453802585601807,1.8172541856765747,2.678217887878418,
0.001,4.0,70.0,1500.0,1.2520571947097778,1.48577880859375,1.6559590101242065,0.40116003155708313,1.3382960557937622,1.5314079523086548,
0.001,4.0,90.0,500.0,11.181500434875488,11.528559684753418,11.777132987976074,2.048909902572632,4.664161205291748,6.044991970062256,
0.001,4.0,90.0,1000.0,1.782213568687439,2.651942491531372,2.428368091583252,6.436478137969971,24.704174041748047,4.337917804718018,
0.001,4.0,90.0,1500.0,0.7224278450012207,1.1446571350097656,1.1681636571884155,0.9554333686828613,2.4503633975982666,1.6115275621414185,
0.001,4.0,110.0,500.0,11.44108772277832,11.073238372802734,11.882991790771484,2.0827138423919678,3.6515631675720215,5.745450496673584,
0.001,4.0,110.0,1000.0,2.1706457138061523,2.7817256450653076,2.6333234310150146,0.5005419254302979,1.1963763236999512,1.3076822757720947,
0.001,4.0,110.0,1500.0,0.9044655561447144,0.955905556678772,1.0518310070037842,0.5322543382644653,0.6189574599266052,0.7916166186332703,

0.01,4.0,110.0,1000.0,0.40293923020362854,e1,
0.01,4.0,50.0,1500.0,0.2905867397785187,e2,
0.01,3.0,90.0,1500.0,0.2742088735103607,e3,
0.01,4.0,50.0,1500.0,0.21266043186187744,e4,
0.01,4.0,50.0,1500.0,0.4287441670894623,e5,
0.01,4.0,90.0,1500.0,0.42424914240837097,e6,

All errors less than 1
0.01,3.0,50.0,1500.0,0.438350111246109,0.38974830508232117,0.5350034832954407,0.4647195339202881,0.9306132793426514,0.7906152009963989,
0.01,3.0,70.0,1500.0,0.5601988434791565,0.3474064767360687,0.6681962013244629,0.4155155420303345,0.75066739320755,0.9120302200317383,
0.01,3.0,90.0,1500.0,0.4167935252189636,0.3434639573097229,0.2742088735103607,0.3762437403202057,0.5248336791992188,0.5082828402519226,
0.01,4.0,50.0,1500.0,0.44674837589263916,0.2905867397785187,0.27758049964904785,0.21266043186187744,0.4287441670894623,0.5026343464851379,
0.01,4.0,90.0,1500.0,0.46504348516464233,0.4369052052497864,0.4391469955444336,0.8584479093551636,0.5830684900283813,0.42424914240837097,

All errors less than 2
0.1,2.0,90.0,1500.0,1.2737579345703125,1.7817888259887695,1.8241217136383057,0.934441089630127,1.1235402822494507,0.7253890633583069,
0.01,2.0,50.0,1500.0,0.8523795008659363,0.9153183698654175,1.040286898612976,0.4980930685997009,0.8247451186180115,0.738273024559021,
0.01,2.0,70.0,1000.0,1.353093147277832,1.6110198497772217,1.9409918785095215,0.8331957459449768,1.772676944732666,1.4140745401382446,
0.01,2.0,70.0,1500.0,1.0697989463806152,0.9866414666175842,0.9974557161331177,0.5896080732345581,1.1975600719451904,0.9513525366783142,
0.01,2.0,90.0,1500.0,0.5545657277107239,0.6187771558761597,0.8068710565567017,0.325746089220047,1.0596609115600586,0.6014086008071899,
0.01,2.0,110.0,1500.0,0.784210205078125,1.0119253396987915,1.4079123735427856,0.4815634489059448,0.8238103985786438,1.0737791061401367,
0.01,3.0,50.0,1000.0,0.5492516160011292,0.6257275938987732,0.8432103395462036,0.3520619571208954,1.516517162322998,1.0431333780288696,
0.01,3.0,70.0,1000.0,0.7558577060699463,0.6020429134368896,1.1566195487976074,0.5291932821273804,1.3993781805038452,1.5240156650543213,
0.01,3.0,90.0,1000.0,0.46391576528549194,0.699491024017334,0.8245183825492859,0.600515604019165,1.35201895236969,0.6705730557441711,
0.01,3.0,110.0,1000.0,0.7604331970214844,0.651953399181366,0.6405659914016724,0.41852155327796936,1.0776389837265015,0.9342509508132935,
0.01,3.0,110.0,1500.0,0.45391157269477844,0.409059077501297,0.6697215437889099,0.6321361660957336,1.0614091157913208,0.6103454828262329,
0.01,4.0,90.0,500.0,1.1201345920562744,1.751613974571228,1.3130662441253662,0.3757387399673462,1.644684910774231,1.6877167224884033,
0.01,4.0,110.0,500.0,0.9419408440589905,1.8652207851409912,1.5976905822753906,0.5895565748214722,1.1882904767990112,1.9444307088851929,
0.001,3.0,110.0,1500.0,1.0051541328430176,1.3687984943389893,1.8758549690246582,0.2347051352262497,0.7654333710670471,0.7766581773757935,
0.001,4.0,70.0,1500.0,1.2520571947097778,1.48577880859375,1.6559590101242065,0.40116003155708313,1.3382960557937622,1.5314079523086548,
0.001,4.0,110.0,1500.0,0.9044655561447144,0.955905556678772,1.0518310070037842,0.5322543382644653,0.6189574599266052,0.7916166186332703,

Total Time taken by GPU(in seconds),648.9636652469635,
