,n,eta,beta1,beta2,beta3,x21,x31,x32,
Per Dev,8.703100204467773,0.21626000106334686,0.004779037553817034,0.006476110313087702,0.0021650607232004404,0.0009897490963339806,0.0011156309628859162,0.004154534544795752,
,
Actual,8.703100204467773,0.23566000163555145,6.8867998123168945,8.914899826049805,11.057000160217285,0.5503100156784058,0.406139999628067,0.6502699851989746,
Prediction,8.703100204467773,0.23566000163555145,6.888287544250488,8.915765762329102,11.057376861572266,0.5503508448600769,0.40612122416496277,0.6502130031585693,
Per Dev,8.703100204467773,0.23566000163555145,0.021602660417556763,0.009713360108435154,0.003406903939321637,0.007419305853545666,0.004622904118150473,0.008762828074395657,
,
Actual,8.703100204467773,0.49114999175071716,7.2758002281188965,10.925999641418457,15.324999809265137,0.6468600034713745,0.57600998878479,0.7509199976921082,
Prediction,8.703100204467773,0.49114999175071716,7.2752604484558105,10.92674446105957,15.32835865020752,0.6469043493270874,0.5760364532470703,0.7508816123008728,
Per Dev,8.703100204467773,0.49114999175071716,0.007418835535645485,0.006816947367042303,0.021917395293712616,0.006855557207018137,0.004594444762915373,0.005111781880259514,
,
Actual,8.703100204467773,0.2368299961090088,6.886899948120117,8.917400360107422,11.065999984741211,0.5504699945449829,0.4066700041294098,0.6505699753761292,
Prediction,8.703100204467773,0.2368299961090088,6.8883819580078125,8.917895317077637,11.06561279296875,0.5504947304725647,0.4066227972507477,0.6504998207092285,
Per Dev,8.703100204467773,0.2368299961090088,0.021519260480999947,0.005550462286919355,0.003498931648209691,0.004493601620197296,0.011608153581619263,0.010783569887280464,
,
Actual,8.703100204467773,0.13767999410629272,6.882199764251709,8.825300216674805,10.635000228881836,0.5443999767303467,0.37929001450538635,0.6349400281906128,
Prediction,8.703100204467773,0.13767999410629272,6.882665634155273,8.825010299682617,10.636497497558594,0.5444096922874451,0.37936437129974365,0.6349748373031616,
Per Dev,8.703100204467773,0.13767999410629272,0.006769200321286917,0.003285066457465291,0.014078689739108086,0.0017846358241513371,0.019604206085205078,0.005482267588376999,
,
Actual,8.703100204467773,0.3188199996948242,6.917500019073486,9.219499588012695,11.909000396728516,0.5690100193023682,0.45208001136779785,0.6771000027656555,
Prediction,8.703100204467773,0.3188199996948242,6.91766357421875,9.21897029876709,11.909883499145508,0.5689514875411987,0.4521546959877014,0.6771363615989685,
Per Dev,8.703100204467773,0.3188199996948242,0.0023643679451197386,0.005740975961089134,0.00741542037576437,0.010286595672369003,0.016520222648978233,0.005369787570089102,
,
Actual,8.703100204467773,0.48976001143455505,7.270199775695801,10.904999732971191,15.28600025177002,0.6460899710655212,0.574940025806427,0.7502800226211548,
Prediction,8.703100204467773,0.48976001143455505,7.269731044769287,10.905677795410156,15.289708137512207,0.6461470127105713,0.57499098777771,0.750257670879364,
Per Dev,8.703100204467773,0.48976001143455505,0.006447291001677513,0.006217903923243284,0.024256743490695953,0.00882874708622694,0.008863875642418861,0.0029791200067847967,
,
Actual,8.703100204467773,0.2583099901676178,6.890999794006348,8.971400260925293,11.244000434875488,0.5539399981498718,0.417059987783432,0.6565899848937988,
Prediction,8.703100204467773,0.2583099901676178,6.88963508605957,8.971321105957031,11.244324684143066,0.5540083050727844,0.4170225262641907,0.6565555334091187,
Per Dev,8.703100204467773,0.2583099901676178,0.019804207608103752,0.0008823033422231674,0.0028837535064667463,0.012331104837357998,0.008982284925878048,0.005247031804174185,
,
Actual,8.703100204467773,0.41089001297950745,7.0370001792907715,9.918800354003906,13.411999702453613,0.6054400205612183,0.5154500007629395,0.7147499918937683,
Prediction,8.703100204467773,0.41089001297950745,7.037845611572266,9.919864654541016,13.412717819213867,0.6054936647415161,0.5155789256095886,0.7148641347885132,
Per Dev,8.703100204467773,0.41089001297950745,0.012014100328087807,0.010730133391916752,0.005354285705834627,0.008860361762344837,0.025012096390128136,0.015969624742865562,
,
Actual,8.703100204467773,0.3776699900627136,6.979100227355957,9.616999626159668,12.795999526977539,0.5906800031661987,0.49160999059677124,0.7005299925804138,
Prediction,8.703100204467773,0.3776699900627136,6.979747772216797,9.616842269897461,12.795225143432617,0.5907045602798462,0.4917460083961487,0.7006065845489502,
Per Dev,8.703100204467773,0.3776699900627136,0.009278343059122562,0.0016362302703782916,0.0060517629608511925,0.004157430958002806,0.027667827904224396,0.010933431796729565,
,
Actual,8.703100204467773,0.29069000482559204,6.901700019836426,9.085399627685547,11.569999694824219,0.5610299706459045,0.4348999857902527,0.6669899821281433,
Prediction,8.703100204467773,0.29069000482559204,6.902951240539551,9.085712432861328,11.569610595703125,0.5610506534576416,0.4349551796913147,0.6670817136764526,
Per Dev,8.703100204467773,0.29069000482559204,0.018129168078303337,0.003442943561822176,0.003363000461831689,0.003686578944325447,0.012691170908510685,0.013753063045442104,
,
Actual,8.703100204467773,0.3020699918270111,6.907299995422363,9.135600090026855,11.701000213623047,0.5640599727630615,0.44168999791145325,0.6709799766540527,
Prediction,8.703100204467773,0.3020699918270111,6.906370639801025,9.135658264160156,11.700754165649414,0.564042866230011,0.4416896104812622,0.6710318326950073,
Per Dev,8.703100204467773,0.3020699918270111,0.013454687781631947,0.0006367850583046675,0.0021027943585067987,0.00303275091573596,8.771540888119489e-05,0.0077284034341573715,
,
Actual,8.703100204467773,0.5353599786758423,7.487800121307373,11.6899995803833,16.707000732421875,0.6723399758338928,0.6106500029563904,0.7716000080108643,
Prediction,8.703100204467773,0.5353599786758423,7.488130569458008,11.689632415771484,16.70747184753418,0.6722832322120667,0.6106617450714111,0.7716108560562134,
Per Dev,8.703100204467773,0.5353599786758423,0.004413153976202011,0.0031408434733748436,0.00281986640766263,0.008439721539616585,0.001922887866385281,0.0014059155946597457,
,
Actual,8.703100204467773,0.11090999841690063,6.8821001052856445,8.82289981842041,10.609999656677246,0.5442399978637695,0.3776099979877472,0.6340000033378601,
Prediction,8.703100204467773,0.11090999841690063,6.882426738739014,8.822978973388672,10.611202239990234,0.5441973209381104,0.3776482343673706,0.6340078711509705,
Per Dev,8.703100204467773,0.11090999841690063,0.004746130667626858,0.0008971536881290376,0.0113344332203269,0.007841563783586025,0.010125892236828804,0.00124097999650985,
,
Actual,8.703100204467773,0.20712000131607056,6.883900165557861,8.86709976196289,10.869999885559082,0.5471799969673157,0.39465001225471497,0.6436700224876404,
Prediction,8.703100204467773,0.20712000131607056,6.884669303894043,8.867488861083984,10.869701385498047,0.5471193790435791,0.39460253715515137,0.6436221599578857,
Per Dev,8.703100204467773,0.20712000131607056,0.011173002421855927,0.004388121888041496,0.0027460907585918903,0.01107824221253395,0.012029671110212803,0.00743588013574481,
,
Actual,8.703100204467773,0.289029985666275,6.901000022888184,9.07859992980957,11.552000045776367,0.5606200098991394,0.43393999338150024,0.6664299964904785,
Prediction,8.703100204467773,0.289029985666275,6.902289390563965,9.078590393066406,11.550996780395508,0.5606341361999512,0.4339721202850342,0.6665001511573792,
Per Dev,8.703100204467773,0.289029985666275,0.0186837799847126,0.00010504641250008717,0.008684776723384857,0.002519764006137848,0.007403535768389702,0.010526936501264572,
,
Actual,8.703100204467773,0.35791000723838806,6.953199863433838,9.464900016784668,12.470000267028809,0.5827100276947021,0.4778999984264374,0.6923800110816956,
Prediction,8.703100204467773,0.35791000723838806,6.953098297119141,9.465383529663086,12.469891548156738,0.5827560424804688,0.4778255820274353,0.6923176646232605,
Per Dev,8.703100204467773,0.35791000723838806,0.0014607133343815804,0.005108483601361513,0.0008718433673493564,0.007896686904132366,0.015571542084217072,0.00900465901941061,
,
Actual,8.703100204467773,0.5000399947166443,7.313000202178955,11.065999984741211,15.581000328063965,0.6518499851226807,0.5829200148582458,0.755050003528595,
Prediction,8.703100204467773,0.5000399947166443,7.311651229858398,11.064910888671875,15.5819091796875,0.6518535614013672,0.5828891396522522,0.7549721598625183,
Per Dev,8.703100204467773,0.5000399947166443,0.018446223810315132,0.009841823019087315,0.005833076313138008,0.0005486352019943297,0.005296645220369101,0.010309736244380474,
,
Actual,8.703100204467773,0.29986000061035156,6.906099796295166,9.125399589538574,11.675000190734863,0.5634499788284302,0.4403499960899353,0.6701899766921997,
Prediction,8.703100204467773,0.29986000061035156,6.905594348907471,9.125665664672852,11.67495059967041,0.5634344220161438,0.4403957724571228,0.6702775955200195,
Per Dev,8.703100204467773,0.29986000061035156,0.007318854331970215,0.0029157642275094986,0.0004247628676239401,0.002760992618277669,0.01039545051753521,0.013073730282485485,
,
Actual,8.703100204467773,0.2843399941921234,6.899099826812744,9.059800148010254,11.50100040435791,0.5594599843025208,0.43121999502182007,0.6648399829864502,
Prediction,8.703100204467773,0.2843399941921234,6.900058746337891,9.059144973754883,11.499588012695312,0.5594700574874878,0.431227445602417,0.6648786664009094,
Per Dev,8.703100204467773,0.2843399941921234,0.013899197801947594,0.007231663912534714,0.012280598282814026,0.0018005194142460823,0.0017277910374104977,0.005818455014377832,
,
Actual,8.703100204467773,0.4356299936771393,7.093999862670898,10.184000015258789,13.932000160217285,0.6174299716949463,0.5337299704551697,0.7256600260734558,
Prediction,8.703100204467773,0.4356299936771393,7.094242572784424,10.183485984802246,13.93114948272705,0.6172817945480347,0.5336627960205078,0.7256230711936951,
Per Dev,8.703100204467773,0.4356299936771393,0.003421343630179763,0.00504743168130517,0.0061059254221618176,0.02399902045726776,0.012585846707224846,0.005092588718980551,
,
